month,projection,precip
1,0,-4.2661366
1,1,7.362444
1,2,-21.02822
1,3,-12.174131
1,4,12.392649
1,5,-8.970337
1,6,1.3989004
1,7,-13.900275
1,8,-0.32906443
1,9,40.130123
1,10,-2.981273
1,11,3.9925945
1,12,29.909286
1,13,27.488047
1,14,-5.3965163
1,15,18.09776
1,16,-3.7464037
1,17,17.379564
1,18,40.40182
1,19,17.870749
1,20,36.70374
1,21,14.469428
1,22,-3.4084136
1,23,-11.913476
1,24,-2.8190064
1,25,-0.37190238
1,26,23.657988
1,27,31.10395
1,28,34.258305
1,29,19.841778
1,30,-13.943455
1,31,17.647299
2,0,5.7594147
2,1,-22.521145
2,2,0.44490966
2,3,-0.35352182
2,4,-11.866424
2,5,23.549236
2,6,-0.27566713
2,7,-6.500686
2,8,22.884842
2,9,6.546696
2,10,-1.6940442
2,11,41.813805
2,12,8.473701
2,13,7.3920856
2,14,-11.383029
2,15,-0.027404955
2,16,-0.77892554
2,17,-0.85914433
2,18,10.291572
2,19,25.022507
2,20,16.31562
2,21,-6.715911
2,22,2.6184723
2,23,-20.275309
2,24,25.551691
2,25,-11.219369
2,26,24.401443
2,27,6.908904
2,28,4.692766
2,29,-5.9200926
2,30,-15.4726715
2,31,-7.3098288
3,0,2.3468173
3,1,12.790501
3,2,-14.453119
3,3,-7.80401
3,4,0.43853232
3,5,-16.80075
3,6,10.712378
3,7,18.029606
3,8,-1.0823301
3,9,7.0222287
3,10,-3.1715665
3,11,7.9479637
3,12,16.851543
3,13,17.331066
3,14,5.9757214
3,15,-18.72232
3,16,-20.734829
3,17,6.456504
3,18,6.8659534
3,19,-3.4841583
3,20,10.960761
3,21,-0.61889553
3,22,-1.1410537
3,23,32.194008
3,24,39.09957
3,25,-5.5120506
3,26,15.542377
3,27,20.1385
3,28,-9.94725
3,29,2.343265
3,30,-13.812709
3,31,30.263058
4,0,-5.56018
4,1,-15.543856
4,2,-5.0280523
4,3,9.542495
4,4,19.123032
4,5,19.98337
4,6,-1.3536724
4,7,-10.658646
4,8,3.7545938
4,9,0.9707618
4,10,9.540032
4,11,23.006844
4,12,8.396566
4,13,20.55031
4,14,0.7820065
4,15,12.36662
4,16,25.0433
4,17,-16.400276
4,18,-3.2454774
4,19,-39.75145
4,20,-16.411491
4,21,-14.744865
4,22,-13.096936
4,23,38.65805
4,24,51.217937
4,25,40.619476
4,26,11.119968
4,27,5.126107
4,28,-11.746651
4,29,-9.380798
4,30,-6.8514585
4,31,45.395176
5,0,-18.827093
5,1,-15.17804
5,2,20.942842
5,3,-32.406563
5,4,-36.025055
5,5,25.052559
5,6,10.105436
5,7,-7.1810164
5,8,-19.667402
5,9,17.115372
5,10,-8.02407
5,11,18.835114
5,12,-14.020316
5,13,8.457318
5,14,-5.50505
5,15,-33.72781
5,16,41.32651
5,17,-29.127789
5,18,-17.447687
5,19,-31.652859
5,20,-22.010172
5,21,-22.35588
5,22,-24.900885
5,23,-28.912132
5,24,-26.73671
5,25,13.202681
5,26,-16.019466
5,27,0.31240225
5,28,-16.945686
5,29,-1.1178236
5,30,-34.598225
5,31,19.24162
6,0,-17.468853
6,1,0.6860154
6,2,-21.989151
6,3,-14.493646
6,4,19.4059
6,5,-18.988817
6,6,10.681716
6,7,-19.036661
6,8,-23.415222
6,9,-22.689259
6,10,-50.534393
6,11,2.9546688
6,12,-20.018412
6,13,-28.724026
6,14,-31.656313
6,15,-26.050674
6,16,-28.84245
6,17,4.7665644
6,18,-26.699951
6,19,-31.474665
6,20,37.171066
6,21,-56.74468
6,22,-43.560265
6,23,13.357611
6,24,-19.90491
6,25,3.1318772
6,26,5.5784965
6,27,-21.633654
6,28,-1.7244647
6,29,-0.6801839
6,30,-34.44618
6,31,-4.4873753
7,0,2.2796583
7,1,-9.346732
7,2,-6.826737
7,3,0.19424094
7,4,41.512993
7,5,-1.3879415
7,6,16.412474
7,7,12.732826
7,8,4.9257655
7,9,-1.5471963
7,10,22.634972
7,11,-23.704514
7,12,-14.510296
7,13,16.067318
7,14,-13.476409
7,15,63.28373
7,16,-10.139103
7,17,-13.996534
7,18,0.28234845
7,19,2.1376145
7,20,-9.417427
7,21,-4.819612
7,22,16.22127
7,23,-7.084992
7,24,22.605474
7,25,28.965408
7,26,-6.303092
7,27,-1.3413674
7,28,2.0424984
7,29,70.86423
7,30,-18.037062
7,31,-35.737186
8,0,-12.584511
8,1,33.741673
8,2,6.2387133
8,3,-26.613272
8,4,54.576717
8,5,-9.20552
8,6,-22.444712
8,7,5.4516816
8,8,-8.7424135
8,9,16.125072
8,10,30.575764
8,11,-10.627095
8,12,21.541098
8,13,2.002811
8,14,18.37142
8,15,35.970024
8,16,-9.017577
8,17,-16.127495
8,18,3.3938363
8,19,-35.809685
8,20,5.001377
8,21,13.5233345
8,22,3.8336992
8,23,13.201751
8,24,2.1438103
8,25,46.606926
8,26,-10.314742
8,27,-16.246078
8,28,15.510574
8,29,-0.25045627
8,30,-9.948498
8,31,-21.147593
9,0,-25.397406
9,1,7.2792315
9,2,-17.77214
9,3,-12.245801
9,4,20.280762
9,5,-6.359259
9,6,1.6914526
9,7,-3.0586915
9,8,-33.723553
9,9,24.042822
9,10,61.66079
9,11,-8.71179
9,12,0.9960559
9,13,-27.769035
9,14,40.464996
9,15,-4.9241033
9,16,-18.613106
9,17,-17.251509
9,18,27.557638
9,19,-14.223048
9,20,-34.861458
9,21,-13.255435
9,22,-16.050226
9,23,-7.47856
9,24,28.71193
9,25,25.002934
9,26,28.097391
9,27,55.600506
9,28,22.980509
9,29,-5.7771873
9,30,-5.04373
9,31,-6.9814787
10,0,-21.133728
10,1,12.218891
10,2,-22.478714
10,3,-13.002915
10,4,-10.529915
10,5,6.2533865
10,6,-24.380411
10,7,-2.5715117
10,8,12.187053
10,9,0.06885711
10,10,20.044575
10,11,-4.896867
10,12,14.991032
10,13,-19.07633
10,14,-8.647811
10,15,11.7269
10,16,21.854918
10,17,-16.309204
10,18,-28.55701
10,19,-13.395882
10,20,-20.025454
10,21,-9.162741
10,22,11.223089
10,23,36.16294
10,24,11.909398
10,25,-18.76291
10,26,-5.5747404
10,27,-13.247999
10,28,-28.555023
10,29,14.504252
10,30,-12.887118
10,31,32.440834
11,0,-6.439361
11,1,-20.460758
11,2,-1.0845408
11,3,-11.427279
11,4,17.083
11,5,-0.5373013
11,6,-9.667938
11,7,-14.621692
11,8,-23.233982
11,9,-5.1417594
11,10,-31.162888
11,11,40.270077
11,12,-5.914612
11,13,23.083204
11,14,1.9482125
11,15,5.927311
11,16,-7.113502
11,17,-14.35389
11,18,-14.189497
11,19,-6.0934033
11,20,73.804924
11,21,24.792416
11,22,-11.014591
11,23,-21.927568
11,24,27.826649
11,25,-12.443346
11,26,40.417095
11,27,22.999249
11,28,14.429855
11,29,-3.0766149
11,30,-7.3515377
11,31,34.634155
12,0,26.19984
12,1,-10.934079
12,2,-3.6526594
12,3,9.45494
12,4,1.9930869
12,5,20.844986
12,6,0.3418149
12,7,0.035759468
12,8,-8.861622
12,9,18.5376
12,10,-13.44049
12,11,20.079865
12,12,1.9256752
12,13,11.547537
12,14,16.916447
12,15,19.00381
12,16,-12.285424
12,17,3.0103655
12,18,5.8633404
12,19,6.0945897
12,20,2.1215768
12,21,4.7575407
12,22,-16.356075
12,23,1.5824234
12,24,5.7492266
12,25,-12.455664
12,26,18.27132
12,27,12.391931
12,28,-13.543184
12,29,-12.127176
12,30,10.562939
12,31,1.0074065
