month,projection,precip
9,30,-0.6447696
9,31,21.918146
10,0,-46.583603
10,1,17.677841
10,2,-22.596704
10,3,-14.363609
10,4,-42.00128
10,5,-0.16718394
10,6,-28.085093
10,7,20.018343
10,8,7.4060993
10,9,12.425847
10,10,4.934809
10,11,0.6009096
10,12,54.7124
10,13,-18.449657
10,14,-18.435665
10,15,27.486578
10,16,57.929535
10,17,5.3086452
10,18,-19.892487
10,19,-20.475714
10,20,-37.36783
10,21,-5.651999
10,22,13.319224
10,23,19.331213
10,24,-4.9410524
10,25,4.0945454
10,26,-2.0551257
10,27,-35.181103
10,28,-19.333303
10,29,44.373802
10,30,-6.319227
10,31,32.0051
11,0,-8.629815
11,1,12.064591
11,2,-9.19238
11,3,-6.2477756
11,4,-13.459171
11,5,4.3201222
11,6,12.129111
11,7,-1.8192778
11,8,-8.063101
11,9,-5.3851
11,10,-29.963211
11,11,23.318361
11,12,-4.524959
11,13,31.540686
11,14,9.561321
11,15,-8.207788
11,16,-27.882221
11,17,11.035104
11,18,-6.5010347
11,19,3.7346437
11,20,67.01166
11,21,43.12351
11,22,8.758094
11,23,-10.85336
11,24,25.524961
11,25,-11.599759
11,26,82.00793
11,27,20.2339
11,28,-6.816984
11,29,14.9624195
11,30,-7.2488112
11,31,18.17191
12,0,1.8654274
12,1,-15.176437
12,2,15.743945
12,3,21.298008
12,4,4.39588
12,5,34.840546
12,6,8.629029
12,7,24.258059
12,8,6.5002055
12,9,-10.840515
12,10,-21.833698
12,11,-8.459856
12,12,-4.9258614
12,13,12.469352
12,14,-5.0537577
12,15,18.667028
12,16,-3.3604465
12,17,-16.072693
12,18,-14.468904
12,19,-5.6023545
12,20,-3.4599001
12,21,12.721257
12,22,0.34331524
12,23,7.6750255
12,24,-0.06025207
12,25,-7.0580015
12,26,-4.1008053
12,27,21.688091
12,28,5.0543118
12,29,-2.6735241
12,30,21.91717
12,31,3.833037
