month,projection,precip
1,0,15.427216
1,1,3.9696715
1,2,-2.5939999
1,3,-0.12169522
1,4,25.893965
1,5,11.844349
1,6,8.275693
1,7,-13.415014
1,8,23.524315
1,9,3.345265
1,10,-18.84003
1,11,16.79824
1,12,18.371042
1,13,1.5306001
1,14,36.16934
1,15,9.221409
1,16,9.843052
1,17,33.30003
1,18,40.637016
1,19,30.413914
1,20,27.74187
1,21,19.47716
1,22,-5.1052985
1,23,-18.892021
1,24,-9.619397
1,25,14.586976
1,26,53.679745
1,27,-5.4957337
1,28,10.726021
1,29,12.049101
1,30,-7.2559066
1,31,5.1534605
2,0,-12.184403
2,1,19.91182
2,2,3.2735395
2,3,4.2364445
2,4,6.277988
2,5,-8.880402
2,6,29.589134
2,7,-7.6842017
2,8,-6.73297
2,9,-9.8418045
2,10,2.4220564
2,11,17.52507
2,12,5.6942687
2,13,-0.33007228
2,14,-14.1659975
2,15,13.846426
2,16,-13.020669
2,17,34.8034
2,18,20.238724
2,19,15.002678
2,20,6.0040655
2,21,-3.2084513
2,22,-24.692308
2,23,8.800688
2,24,27.35022
2,25,3.8169138
2,26,25.593975
2,27,15.489236
2,28,20.641039
2,29,-4.206926
2,30,-2.294079
2,31,1.7222246
3,0,7.181313
3,1,49.73711
3,2,-14.880053
3,3,-16.842968
3,4,15.436896
3,5,-3.2324526
3,6,23.295753
3,7,5.574954
3,8,-1.1312073
3,9,18.971304
3,10,16.525831
3,11,23.77539
3,12,20.329464
3,13,4.11184
3,14,1.8591408
3,15,24.143396
3,16,-6.848954
3,17,-4.2119
3,18,25.585571
3,19,2.4544568
3,20,14.769037
3,21,28.8196
3,22,7.990525
3,23,53.098114
3,24,71.87267
3,25,17.042662
3,26,25.296986
3,27,-0.26888666
3,28,20.652407
3,29,3.4421842
3,30,3.223985
3,31,1.5318606
4,0,-19.805864
4,1,-37.805656
4,2,-5.9182444
4,3,29.039413
4,4,16.974874
4,5,22.96535
4,6,14.382069
4,7,-22.417974
4,8,10.14601
4,9,14.82639
4,10,2.2827332
4,11,38.115726
4,12,-10.778831
4,13,-18.234879
4,14,-14.178305
4,15,6.5261207
4,16,-4.834282
4,17,-26.641575
4,18,-21.047615
4,19,-30.983416
4,20,1.3524342
4,21,-15.77118
4,22,-8.37349
4,23,31.822416
4,24,-21.313349
4,25,20.526106
4,26,-14.367419
4,27,24.326735
4,28,17.260204
4,29,2.0586205
4,30,2.1018434
4,31,7.6649504
5,0,-2.4038932
5,1,19.665512
5,2,16.966898
5,3,-11.599083
5,4,-33.353664
5,5,-1.1454492
5,6,-15.148704
5,7,-2.5532982
5,8,-31.452919
5,9,30.642874
5,10,-17.190058
5,11,-1.2246898
5,12,6.6530876
5,13,-15.533129
5,14,-11.187447
5,15,-1.7788484
5,16,-1.6977187
5,17,-16.566793
5,18,7.9484925
5,19,-11.50111
5,20,-13.618205
5,21,-17.638762
5,22,-37.03134
5,23,-19.819233
5,24,-36.049393
5,25,32.344967
5,26,-20.303123
5,27,-13.828465
5,28,-23.86366
5,29,3.2227385
5,30,-32.427536
5,31,22.88403
6,0,-27.71269
6,1,2.0557423
6,2,-14.317415
6,3,-5.4285483
6,4,29.870302
6,5,-1.0147933
6,6,2.962774
6,7,10.136757
6,8,-26.989819
6,9,-4.4203396
6,10,-42.067726
6,11,19.159378
6,12,-10.012326
6,13,-15.084344
6,14,14.214388
6,15,5.882454
6,16,-33.67063
6,17,-20.06754
6,18,-12.656938
6,19,0.14490479
6,20,8.93912
6,21,-36.402954
6,22,-51.091705
6,23,36.916733
6,24,16.96328
6,25,-2.445974
6,26,2.2113264
6,27,5.3048935
6,28,-23.860773
6,29,24.224379
6,30,-25.230333
6,31,-4.396015
7,0,-15.787308
7,1,-9.789169
7,2,-6.3587947
7,3,3.5503058
7,4,22.89768
7,5,-10.51891
7,6,-6.336949
7,7,15.383167
7,8,4.190002
7,9,-6.1825795
7,10,-15.963257
7,11,-3.466336
7,12,-1.8755147
7,13,26.693285
7,14,11.9423
7,15,42.486576
7,16,10.532462
7,17,-15.023359
7,18,-16.13674
7,19,-3.8672156
7,20,-4.3212457
7,21,-1.021072
7,22,-28.161037
7,23,-0.6974045
7,24,17.476906
7,25,8.8706
7,26,-7.6865196
7,27,-25.10924
7,28,-24.585197
7,29,20.1067
7,30,-13.390714
7,31,-10.765902
8,0,-5.143003
8,1,9.694938
8,2,-9.485294
8,3,-22.355526
8,4,9.315766
8,5,-4.229784
8,6,-2.627415
8,7,6.0634565
8,8,-0.25910103
8,9,23.206415
8,10,15.076788
8,11,-6.303595
8,12,10.263475
8,13,13.438934
8,14,15.747066
8,15,38.160328
8,16,-15.61044
8,17,-16.684107
8,18,-4.8806458
8,19,-13.41331
8,20,3.7720494
8,21,-0.48187608
8,22,-34.88275
8,23,-17.039194
8,24,21.792381
8,25,13.26158
8,26,-3.7919767
8,27,-12.766486
8,28,-9.443147
8,29,2.2913122
8,30,-11.165739
8,31,0.5595736
9,0,12.564267
9,1,21.920832
9,2,-2.4689302
9,3,-16.353855
9,4,9.622018
9,5,-2.2625997
9,6,-9.671276
9,7,27.341461
9,8,-10.579774
9,9,29.266325
9,10,19.026546
9,11,19.260145
9,12,2.3171067
9,13,-3.52756
9,14,14.923456
9,15,11.200903
9,16,12.616741
9,17,-7.507061
9,18,5.449776
9,19,23.976885
9,20,-17.111973
9,21,-2.7888856
9,22,-12.530883
9,23,25.339785
9,24,23.446466
9,25,7.66645
9,26,-20.911358
9,27,22.96244
9,28,-17.56024
9,29,-8.547094
9,30,-2.2545605
9,31,18.827768
10,0,-44.0104
10,1,-10.040641
10,2,-9.958165
10,3,-7.494207
10,4,-43.639538
10,5,7.7688336
10,6,-27.612585
10,7,12.079275
10,8,-41.67433
10,9,6.8548493
10,10,14.27055
10,11,30.40202
10,12,40.35825
10,13,-23.580978
10,14,0.91648996
10,15,7.7867336
10,16,37.288414
10,17,-9.813447
10,18,-20.500376
10,19,-34.452812
10,20,-17.387987
10,21,-10.654628
10,22,-6.0712595
10,23,7.1382036
10,24,-13.587067
10,25,21.038944
10,26,-21.285772
10,27,1.5337048
10,28,-0.62286246
10,29,43.39623
10,30,19.377718
10,31,37.09463
11,0,-22.765072
11,1,2.9564478
11,2,-10.053431
11,3,-4.9647803
11,4,-23.44791
11,5,1.9652913
11,6,-8.316444
11,7,0.78664625
11,8,-22.155836
11,9,10.367781
11,10,-10.580283
11,11,18.566803
11,12,7.2085857
11,13,16.045507
11,14,32.75239
11,15,-9.660545
11,16,-13.86445
11,17,10.243281
11,18,-5.958264
11,19,12.84091
11,20,47.89511
11,21,60.565437
11,22,-22.565388
11,23,-16.149248
11,24,15.076227
11,25,-24.167356
11,26,25.474033
11,27,43.527187
11,28,-7.158192
11,29,-11.493099
11,30,-12.64761
11,31,9.827129
12,0,0.9545913
12,1,-8.040272
12,2,-4.391848
12,3,24.523201
12,4,39.32854
12,5,28.332598
12,6,9.307052
12,7,19.211084
12,8,-2.1321607
12,9,0.90391904
12,10,-52.214497
12,11,14.94485
12,12,-15.121921
12,13,7.662267
12,14,-9.062659
12,15,35.834076
12,16,31.117472
12,17,-10.340077
12,18,-0.77174795
12,19,-3.6441755
12,20,-6.3939905
12,21,-11.969875
12,22,-35.20588
12,23,36.211216
12,24,12.130024
12,25,-20.812752
12,26,16.798546
12,27,41.65488
12,28,1.5939746
12,29,2.389545
12,30,18.469799
12,31,-7.080298
