month,projection,precip
1,0,6.848343
1,1,23.689392
1,2,-4.0256515
1,3,-15.233566
1,4,28.325289
1,5,8.513663
1,6,11.821822
1,7,25.726551
1,8,18.623873
1,9,22.176704
1,10,-6.505238
1,11,13.31949
1,12,14.619464
1,13,30.504154
1,14,13.195999
1,15,-14.62952
1,16,-3.367085
1,17,2.9680607
1,18,31.034195
1,19,-6.7505403
1,20,12.025964
1,21,22.878387
1,22,-5.28736
1,23,21.273632
1,24,26.883766
1,25,18.059822
1,26,35.927208
1,27,9.307445
1,28,9.556973
1,29,17.21222
1,30,1.5950456
1,31,-16.42876
2,0,-2.3131692
2,1,2.8890374
2,2,-4.706702
2,3,-8.238699
2,4,26.584185
2,5,23.258718
2,6,-2.5866442
2,7,-6.7967134
2,8,-4.3712635
2,9,10.153903
2,10,-10.408881
2,11,15.748313
2,12,5.4439707
2,13,15.327941
2,14,15.47979
2,15,4.9964504
2,16,10.424544
2,17,19.800217
2,18,24.12741
2,19,22.756468
2,20,14.849287
2,21,10.32776
2,22,-15.3697195
2,23,26.452362
2,24,62.422787
2,25,8.891572
2,26,39.677505
2,27,7.7684836
2,28,16.866013
2,29,7.4435105
2,30,-11.749031
2,31,-1.0402346
3,0,12.418676
3,1,-0.87784314
3,2,-10.51668
3,3,2.8561673
3,4,9.252151
3,5,-6.0318456
3,6,19.162016
3,7,7.0603848
3,8,-12.166682
3,9,10.745754
3,10,8.094093
3,11,21.488085
3,12,14.534606
3,13,22.431406
3,14,13.467757
3,15,-2.6778727
3,16,-11.954757
3,17,1.4816707
3,18,-7.2903104
3,19,8.569408
3,20,7.640998
3,21,-4.7885923
3,22,9.1340475
3,23,83.24298
3,24,50.805984
3,25,7.5039625
3,26,6.446705
3,27,5.531682
3,28,11.925438
3,29,11.89421
3,30,-13.496226
3,31,25.433784
4,0,-7.5768695
4,1,-31.869778
4,2,5.8167367
4,3,15.937893
4,4,22.185553
4,5,16.765427
4,6,-4.9460135
4,7,-0.39494005
4,8,-5.76151
4,9,9.455566
4,10,16.251717
4,11,24.270102
4,12,-1.6211797
4,13,20.600077
4,14,13.35787
4,15,17.130016
4,16,14.554223
4,17,-4.914924
4,18,5.31179
4,19,-12.551224
4,20,10.223274
4,21,11.877123
4,22,-5.8710203
4,23,45.120445
4,24,62.974884
4,25,31.911606
4,26,-2.28966
4,27,15.601362
4,28,16.994436
4,29,19.494667
4,30,-2.240601
4,31,18.093224
5,0,-23.636318
5,1,-7.5875974
5,2,-0.32028198
5,3,-14.973094
5,4,-22.816124
5,5,17.65785
5,6,1.3332322
5,7,-3.0347571
5,8,-13.869301
5,9,0.86190504
5,10,4.077752
5,11,8.706402
5,12,-12.36973
5,13,21.314112
5,14,11.445708
5,15,0.26565537
5,16,27.962437
5,17,-13.709523
5,18,-10.087302
5,19,0.4544211
5,20,-19.834438
5,21,-7.474595
5,22,-22.478216
5,23,-16.990204
5,24,-14.363059
5,25,-6.593772
5,26,-17.949053
5,27,-4.522813
5,28,7.0843806
5,29,-2.6646266
5,30,-17.524008
5,31,46.2679
6,0,-5.1251683
6,1,7.0701013
6,2,8.852165
6,3,0.92160404
6,4,13.411824
6,5,0.30449438
6,6,-4.9695735
6,7,-1.6063347
6,8,-14.351073
6,9,26.891548
6,10,-39.777054
6,11,7.149818
6,12,-0.24742264
6,13,-22.345509
6,14,9.479984
6,15,-19.803024
6,16,1.2175485
6,17,-11.476031
6,18,6.086633
6,19,8.231628
6,20,7.3162293
6,21,-17.665989
6,22,-36.70581
6,23,13.257989
