month,projection,precip
1,0,14.333948
1,1,19.899391
1,2,-17.502884
1,3,2.9295938
1,4,23.197748
1,5,-11.900847
1,6,0.08869807
1,7,-4.705137
1,8,-9.045601
1,9,17.030495
1,10,18.592346
1,11,16.01042
1,12,19.344162
1,13,7.3012905
1,14,32.38151
1,15,4.0920405
1,16,23.649246
1,17,22.2398
1,18,68.42409
1,19,2.4185803
1,20,2.4262044
1,21,5.7733564
1,22,10.714177
1,23,25.46328
1,24,-6.0454116
1,25,25.972525
1,26,40.47211
1,27,13.450521
1,28,-6.0954876
1,29,31.681952
1,30,-15.407601
1,31,4.864585
2,0,16.852165
2,1,-7.2909408
2,2,-11.172432
2,3,-29.18568
2,4,7.0113273
2,5,-2.6410618
2,6,42.520355
2,7,17.431122
2,8,-0.44101593
2,9,7.6869473
2,10,2.252288
2,11,24.945087
2,12,53.104992
2,13,18.784977
2,14,3.4185688
2,15,22.400732
2,16,14.895029
2,17,2.8357213
2,18,17.365118
2,19,26.318153
2,20,-1.6770545
2,21,10.63857
2,22,-26.515562
2,23,2.843789
2,24,66.21284
2,25,11.388467
2,26,45.48545
2,27,29.513172
2,28,26.703295
2,29,21.509993
2,30,-11.449755
2,31,7.7035174
3,0,6.763418
3,1,4.7633195
3,2,2.752474
3,3,11.259182
3,4,30.707407
3,5,-1.5465018
3,6,51.815693
3,7,-24.422882
3,8,21.570885
3,9,7.822366
3,10,38.15562
3,11,17.613972
3,12,-3.9728348
3,13,3.7271864
3,14,31.71266
3,15,-20.002073
3,16,-7.489794
3,17,31.66346
3,18,16.935328
3,19,14.156589
3,20,17.351831
3,21,7.963048
3,22,15.676891
3,23,31.087143
3,24,65.40748
3,25,47.1122
3,26,38.934376
3,27,15.087046
3,28,-2.907012
3,29,26.732212
3,30,17.880255
3,31,59.721725
4,0,-7.7534184
4,1,-3.5502903
4,2,6.416856
4,3,-7.5704374
4,4,14.066273
4,5,38.613968
4,6,-7.9382257
4,7,-14.956088
4,8,35.01378
4,9,21.07058
4,10,49.358353
4,11,9.296053
4,12,-8.028958
4,13,28.667133
4,14,-22.5753
4,15,-0.9588675
4,16,3.431656
4,17,-20.423128
4,18,21.777369
4,19,-13.733557
4,20,7.35816
4,21,22.317974
4,22,9.24242
4,23,41.18956
4,24,45.697544
4,25,14.2424135
4,26,-11.271337
4,27,23.47931
4,28,11.837273
4,29,13.4793
4,30,6.4406157
4,31,23.933794
5,0,1.1605626
5,1,3.4174778
5,2,14.013153
5,3,-5.1057563
5,4,-28.62283
5,5,11.107214
5,6,13.272652
5,7,32.266804
5,8,-20.114561
5,9,20.21619
5,10,-10.892244
5,11,7.7752314
5,12,2.9432528
5,13,6.4048347
5,14,46.824997
5,15,-10.462964
5,16,24.289608
5,17,-3.1567063
5,18,10.722621
5,19,21.379555
5,20,-14.673872
5,21,-6.44136
5,22,-27.682156
5,23,-20.043512
5,24,-6.6293507
5,25,-5.105817
5,26,7.054909
5,27,-1.2770936
5,28,-13.558157
5,29,20.214119
5,30,-29.554829
5,31,-11.933903
6,0,-33.01077
6,1,17.57503
6,2,-25.094784
6,3,-14.345678
6,4,12.273014
6,5,-13.992736
6,6,0.22198267
6,7,25.244204
6,8,-1.4213525
6,9,-8.370963
6,10,-41.597687
6,11,14.463414
6,12,-2.3502462
6,13,-12.49943
6,14,-14.472053
6,15,1.9324555
6,16,-6.274907
6,17,-9.151993
6,18,10.386963
6,19,-13.2087965
6,20,18.14704
6,21,-30.623283
6,22,-41.868835
6,23,20.127226
6,24,2.368632
6,25,-4.3484135
6,26,-2.7947516
6,27,-0.1445569
6,28,0.81398225
6,29,25.574038
6,30,-8.585179
6,31,7.379952
7,0,-30.795097
7,1,-23.31774
7,2,-0.9568031
7,3,-9.643345
7,4,8.475022
7,5,-12.061321
7,6,-19.197754
7,7,15.977258
7,8,-2.8678465
7,9,-1.0763613
7,10,4.9590764
7,11,-0.1178043
7,12,-2.1419005
7,13,15.748376
7,14,2.0984907
7,15,14.673646
7,16,7.2799244
7,17,-36.75661
7,18,-12.482329
7,19,-14.055988
7,20,-10.565535
7,21,-1.2801175
7,22,-17.998507
7,23,-12.259451
