month,projection,precip
1,0,13.006869
1,1,15.377371
1,2,-7.58587
1,3,-8.478663
1,4,45.160717
1,5,16.583658
1,6,8.672194
1,7,4.8275394
1,8,24.072245
1,9,14.965989
1,10,-6.1956325
1,11,31.919579
1,12,12.969984
1,13,24.394405
1,14,31.852627
1,15,4.9289827
1,16,5.9142127
1,17,33.754913
1,18,61.941223
1,19,6.639565
1,20,25.056627
1,21,39.787495
1,22,18.556
1,23,10.153542
1,24,7.3667183
1,25,23.128908
1,26,35.313877
1,27,11.602346
1,28,5.571653
1,29,19.934948
1,30,5.67926
1,31,9.741473
2,0,1.0627234
2,1,15.171568
2,2,1.6401939
2,3,7.9759574
2,4,21.704752
2,5,6.2022552
2,6,42.03017
2,7,5.483323
2,8,-13.170721
2,9,-8.948248
2,10,2.1337218
2,11,32.785545
2,12,22.03471
2,13,6.9925656
2,14,-12.115838
2,15,13.182293
2,16,6.1909003
2,17,28.867176
2,18,17.493332
2,19,12.424208
2,20,2.1080906
2,21,5.7702465
2,22,-18.09641
2,23,20.995789
2,24,67.324814
2,25,-8.436544
2,26,38.28575
2,27,14.578944
2,28,27.120192
2,29,12.91807
2,30,-16.126041
2,31,-9.206417
3,0,8.111588
3,1,23.385511
3,2,-11.784793
3,3,-8.095045
3,4,14.5007
3,5,1.1751745
3,6,29.552671
3,7,-6.7788854
3,8,10.310016
3,9,14.974572
3,10,16.94439
3,11,23.74309
3,12,12.46378
3,13,13.087636
3,14,3.1345387
3,15,7.455634
3,16,-7.452687
3,17,12.132613
3,18,13.766402
3,19,12.773317
3,20,18.084278
3,21,16.165144
3,22,20.392675
3,23,61.639893
3,24,99.98367
3,25,29.217953
3,26,28.726166
3,27,8.459834
3,28,34.05834
3,29,12.662283
3,30,-9.463288
3,31,16.447548
4,0,-18.75849
4,1,-29.434544
4,2,19.415215
4,3,18.453943
4,4,9.289994
4,5,30.596867
4,6,16.442568
4,7,-9.576271
4,8,11.186823
4,9,16.11131
4,10,12.663672
4,11,23.541107
4,12,-6.46525
4,13,-1.259547
4,14,0.7793016
4,15,-1.1967895
4,16,1.2805476
4,17,-16.624376
4,18,-1.5060327
