month,projection,precip
1,0,22.8598
1,1,41.449703
1,2,-4.639996
1,3,-0.95687014
1,4,55.723034
1,5,14.093767
1,6,18.654053
1,7,17.841301
1,8,25.356453
1,9,16.91817
1,10,-8.99251
1,11,37.653835
1,12,2.5306652
1,13,24.649464
1,14,55.495083
1,15,-6.677927
1,16,4.760959
1,17,23.99341
1,18,84.966515
1,19,14.259201
1,20,14.145432
1,21,67.06106
1,22,9.966094
1,23,17.115501
1,24,28.278261
1,25,17.327127
1,26,48.579666
1,27,9.92717
1,28,27.709679
1,29,25.10095
1,30,-5.0949774
1,31,-0.7655404
2,0,38.216255
2,1,22.19173
2,2,16.025763
2,3,10.885811
2,4,33.778755
2,5,18.85806
2,6,13.520956
2,7,27.037508
2,8,-1.484533
2,9,-11.027254
2,10,3.138315
2,11,28.415398
2,12,31.160557
2,13,5.923841
2,14,-1.6416122
2,15,24.472912
2,16,1.4777721
2,17,67.42551
2,18,27.290037
2,19,46.056824
2,20,-17.844183
2,21,3.5166984
2,22,-34.509098
2,23,23.753382
2,24,71.20424
2,25,-0.6953967
2,26,47.195797
2,27,18.628983
2,28,37.86292
2,29,15.040666
2,30,-11.597569
2,31,17.294863
3,0,32.86459
3,1,47.018032
3,2,-28.200796
3,3,2.890867
3,4,20.390934
3,5,-5.8312883
3,6,32.355366
3,7,-5.4909444
3,8,24.337175
3,9,10.527504
3,10,44.758667
3,11,11.816945
3,12,14.755546
3,13,11.221041
3,14,2.7090137
3,15,-6.1223063
3,16,15.927031
3,17,34.570583
3,18,57.98541
3,19,29.49169
3,20,-1.8578248
3,21,11.620967
3,22,39.14369
3,23,90.71948
3,24,108.94046
3,25,57.196373
3,26,39.885868
3,27,23.2249
3,28,35.13665
3,29,12.517992
3,30,2.0655723
3,31,74.0949
4,0,-18.342215
4,1,-19.26465
4,2,12.063621
4,3,27.25659
4,4,11.264485
4,5,25.927395
4,6,13.068054
4,7,-14.092018
4,8,24.94709
4,9,10.415515
4,10,24.931639
4,11,19.724924
4,12,-8.6276245
4,13,24.711239
4,14,-11.297909
4,15,19.799522
4,16,26.878735
4,17,5.3291564
4,18,24.777641
4,19,-21.045544
4,20,21.246752
4,21,31.144953
4,22,5.6201243
4,23,24.597675
4,24,50.69028
