month,projection,precip
1,0,14.183837
1,1,14.59051
1,2,-4.153588
1,3,-12.176352
1,4,26.648193
1,5,-0.13064957
1,6,15.49647
1,7,27.718466
1,8,21.128658
1,9,24.583643
1,10,5.9114685
1,11,12.574847
1,12,9.493416
1,13,36.052513
1,14,11.636638
1,15,-24.99046
1,16,4.7604833
1,17,-13.751772
1,18,33.183186
1,19,-4.8328376
1,20,17.0623
1,21,25.502544
1,22,-7.894847
1,23,5.1398134
1,24,21.517271
1,25,8.326855
1,26,39.44779
1,27,21.794668
1,28,14.352615
1,29,26.391756
1,30,3.7010972
1,31,36.706146
2,0,6.427623
2,1,0.42686734
2,2,-8.658895
2,3,-22.156998
2,4,28.442236
2,5,15.331374
2,6,-6.0163355
2,7,-12.433674
2,8,17.781733
2,9,9.829485
2,10,-5.7194076
2,11,16.562084
2,12,8.994751
2,13,9.586737
2,14,23.331232
2,15,8.64975
2,16,22.599176
2,17,20.199356
2,18,20.570127
2,19,17.34723
2,20,13.6622
2,21,0.79981685
2,22,-8.720494
2,23,16.218801
2,24,46.506283
2,25,9.777517
2,26,20.79982
2,27,6.060354
2,28,12.910573
2,29,2.371786
2,30,-3.3253014
2,31,31.863108
3,0,28.295935
3,1,5.5511484
3,2,-6.0059357
3,3,-1.3756958
3,4,5.689789
3,5,-6.716665
3,6,13.193607
3,7,30.036024
3,8,4.1415234
3,9,15.454359
3,10,0.8794972
3,11,8.487771
3,12,7.3900843
3,13,22.325382
3,14,9.75671
3,15,1.0092814
3,16,-12.450659
3,17,9.463626
3,18,-6.749087
3,19,19.945938
3,20,7.29852
3,21,2.931993
3,22,16.161459
3,23,92.97115
3,24,46.276016
3,25,9.5014925
3,26,11.7561035
3,27,9.600859
3,28,2.3705835
3,29,11.066822
3,30,-13.701237
3,31,41.196747
4,0,4.679743
4,1,-27.567915
4,2,10.633091
4,3,16.75974
4,4,40.43011
4,5,17.874784
4,6,-1.915276
4,7,23.34674
4,8,-4.870282
4,9,15.8552065
4,10,18.453358
4,11,28.350506
4,12,8.968084
4,13,23.334194
4,14,19.260355
4,15,23.748442
4,16,12.982019
4,17,-4.2763643
4,18,5.467582
4,19,-4.384798
4,20,12.243551
4,21,8.029411
4,22,-4.664428
4,23,61.72027
4,24,103.844955
4,25,49.213455
4,26,1.739805
4,27,13.826363
4,28,23.25876
4,29,14.83855
4,30,3.8358386
4,31,21.212975
5,0,-22.478952
5,1,-12.652956
5,2,-6.368571
5,3,-23.327442
5,4,-18.69137
5,5,16.728035
5,6,-0.13535622
5,7,-20.034445
5,8,-16.913055
5,9,5.3307457
5,10,-9.147072
5,11,5.499893
5,12,6.8108006
5,13,19.264122
5,14,22.638311
5,15,12.826647
5,16,17.936222
5,17,-13.482587
5,18,-0.07160426
5,19,-8.091552
5,20,-21.143085
5,21,-19.893274
5,22,-23.939898
5,23,-23.716377
5,24,-27.135801
5,25,0.90219665
5,26,-16.979385
5,27,-9.021241
5,28,-10.054529
5,29,-8.768869
5,30,-18.468727
5,31,33.34336
6,0,-6.2166185
6,1,-4.032221
6,2,17.692307
6,3,2.1803768
6,4,23.707737
6,5,-13.631907
6,6,-23.356031
6,7,-22.434238
6,8,-19.14028
6,9,-2.7704432
6,10,-31.98807
6,11,7.5176187
6,12,-4.690716
6,13,-40.20903
6,14,9.250448
6,15,-17.38093
6,16,-13.794577
6,17,-19.239601
6,18,2.5511448
6,19,11.482217
6,20,7.3405027
6,21,-34.80415
6,22,-51.589035
6,23,8.586506
6,24,-12.843829
6,25,-9.642231
6,26,8.090664
6,27,-6.137966
6,28,12.848501
6,29,10.845143
6,30,-40.57697
6,31,-4.9072733
7,0,8.395
7,1,-11.785905
7,2,-3.569964
7,3,7.4089246
7,4,36.10071
7,5,7.5275073
7,6,11.179602
7,7,34.31277
7,8,15.2232065
7,9,-9.982011
7,10,-10.458066
7,11,2.3054485
7,12,-3.0148811
7,13,18.034302
7,14,17.513943
7,15,54.42695
7,16,-22.600851
7,17,-9.561572
7,18,-15.249138
7,19,-16.084269
7,20,-7.1794043
7,21,0.31487733
7,22,18.22103
7,23,-3.1748369
7,24,19.529095
7,25,15.124473
7,26,46.662086
7,27,12.5995655
7,28,1.2221098
7,29,58.657803
7,30,-5.3910465
7,31,-25.02152
8,0,-8.411611
8,1,11.774296
8,2,1.523595
8,3,-31.911758
8,4,78.87142
8,5,4.334141
8,6,-25.803339
8,7,6.1648946
8,8,8.251083
8,9,17.500998
8,10,25.904062
8,11,7.3885427
8,12,2.900899
8,13,18.282244
8,14,77.1081
8,15,72.67584
8,16,-19.408054
8,17,-39.875267
8,18,-24.721272
8,19,-22.189306
8,20,-25.33963
8,21,10.462651
8,22,13.336677
8,23,1.4625069
8,24,26.793766
8,25,35.713856
8,26,-18.515635
8,27,-8.367481
8,28,7.3351173
8,29,26.176193
8,30,25.44994
8,31,-5.0822315
9,0,-7.427372
9,1,3.8530443
9,2,-6.430173
9,3,-15.429108
9,4,13.590455
9,5,5.6736794
9,6,-0.7936362
9,7,5.412801
9,8,-27.38979
9,9,40.73799
9,10,60.777336
9,11,-0.9526898
9,12,-11.850977
9,13,-10.751701
9,14,44.238346
9,15,-2.8387394
9,16,-4.629261
9,17,-32.807167
9,18,10.376838
9,19,15.883048
9,20,-23.659246
9,21,-3.2194066
9,22,-23.627861
9,23,-8.068117
9,24,-1.6002212
9,25,3.5294266
9,26,31.549152
9,27,30.2739
9,28,12.093035
9,29,-17.311914
9,30,-31.224337
9,31,-7.0522866
10,0,-31.82055
10,1,-5.0819764
10,2,-9.784484
10,3,-18.811571
10,4,3.0991921
10,5,-1.3189242
10,6,-23.473825
10,7,-17.262886
10,8,-21.075377
10,9,-9.392216
10,10,8.464122
10,11,11.748625
10,12,-4.6971645
10,13,-12.6533985
10,14,14.0743475
10,15,8.612106
10,16,-3.5378702
10,17,-23.550817
10,18,-9.602429
10,19,-15.66683
10,20,4.064579
10,21,-23.902437
10,22,2.2879481
10,23,7.0271926
10,24,-14.858731
10,25,-15.824879
10,26,-7.4055605
10,27,11.070018
10,28,-8.878052
10,29,14.209074
10,30,5.679961
10,31,49.82931
11,0,-9.36414
11,1,-35.065777
11,2,11.37054
11,3,-9.750473
11,4,19.227097
11,5,-15.104459
11,6,-23.62843
11,7,6.225748
11,8,-13.578272
11,9,-8.614144
11,10,-30.739105
11,11,49.025875
11,12,-3.6955185
11,13,18.12087
11,14,19.689686
11,15,19.783434
11,16,-8.423904
11,17,-3.9249637
11,18,-7.3169694
11,19,0.35334906
11,20,35.619934
11,21,2.069208
11,22,-20.837841
11,23,-13.83353
11,24,3.447292
11,25,1.1469597
11,26,16.895592
11,27,-3.480079
11,28,53.109665
11,29,2.2627451
11,30,-12.267128
11,31,42.532074
12,0,19.246271
12,1,16.551437
12,2,-2.238928
12,3,8.632257
12,4,3.8728852
12,5,27.287405
12,6,-25.266779
12,7,4.8792067
12,8,-1.8712316
12,9,5.6826544
12,10,-22.504385
12,11,12.950966
12,12,14.642386
12,13,20.411188
12,14,4.21423
12,15,22.721235
12,16,-6.680453
12,17,3.3992958
12,18,10.874852
12,19,13.477514
12,20,21.544254
12,21,13.11662
12,22,-29.624426
12,23,28.36394
12,24,17.837944
12,25,-1.9243455
12,26,14.533917
12,27,0.7657735
12,28,-13.14919
12,29,12.4592495
12,30,-4.9198346
12,31,52.979588
