month,projection,precip
10,2,-28.255907
10,3,11.150514
10,4,-27.828064
10,5,10.358892
10,6,-7.728019
10,7,4.3271317
10,8,-49.61558
10,9,1.7749916
10,10,-9.139781
10,11,48.963146
10,12,-7.5796933
10,13,2.2639627
10,14,0.898748
10,15,22.546124
10,16,-3.5118227
10,17,-19.802483
10,18,0.9237433
10,19,-6.7167506
10,20,-30.264791
10,21,-23.249899
10,22,26.525541
10,23,16.412458
10,24,-14.105993
10,25,-8.5678005
10,26,-18.73943
10,27,-7.580393
10,28,-2.2145877
10,29,23.389713
10,30,21.61463
10,31,-37.964542
11,0,46.07382
11,1,9.893304
11,2,-12.480139
11,3,0.45778704
11,4,13.977692
11,5,16.79331
11,6,38.034077
11,7,1.4354587
11,8,2.9997144
11,9,32.675423
11,10,-16.067617
11,11,20.702362
11,12,34.40992
11,13,42.99019
11,14,30.59955
11,15,-23.09038
11,16,-13.642234
11,17,62.611763
11,18,23.83881
11,19,93.91267
11,20,93.84887
11,21,12.094726
11,22,-0.19336693
11,23,-29.506033
11,24,-11.608281
11,25,8.140427
11,26,12.59495
11,27,9.230086
11,28,27.829117
11,29,-36.534355
11,30,6.6892505
11,31,-18.17051
12,0,29.38982
12,1,8.319515
12,2,9.919781
12,3,12.172366
12,4,0.23656976
12,5,48.44249
12,6,11.28343
12,7,58.74098
12,8,15.789954
12,9,7.4101233
12,10,-17.899605
12,11,13.951896
12,12,-2.0368516
12,13,48.704613
12,14,-19.279995
12,15,12.278185
12,16,-23.898682
12,17,23.722746
12,18,18.467457
12,19,28.934183
12,20,-9.33084
12,21,26.73218
12,22,-28.61914
12,23,25.96781
12,24,-5.5234933
12,25,-16.520521
12,26,-21.2422
12,27,1.2285347
12,28,0.59621876
12,29,23.617964
12,30,53.57538
12,31,-9.771197
