month,projection,precip
10,0,-15.125184
10,1,31.271425
10,2,-9.371417
10,3,24.55744
10,4,-32.913006
10,5,70.85181
10,6,-4.129317
10,7,41.26098
10,8,-59.264915
10,9,20.047401
10,10,12.795491
10,11,27.182585
10,12,19.837976
10,13,4.388151
10,14,-0.40155426
10,15,37.779663
10,16,0.11910488
10,17,-1.8357787
10,18,-2.8068297
10,19,-22.755388
10,20,-31.01583
10,21,-20.018667
10,22,11.445393
10,23,0.9815466
10,24,-19.041134
10,25,7.5680656
10,26,-9.919508
10,27,-21.090307
10,28,-6.57284
10,29,5.7591414
10,30,21.451204
10,31,-42.661552
11,0,10.234926
11,1,6.7432194
11,2,-9.514223
11,3,-13.643914
11,4,-21.157711
11,5,1.2181405
11,6,17.084358
11,7,2.651873
11,8,-35.6178
11,9,16.912392
11,10,-6.117801
11,11,-0.3995897
11,12,24.500673
11,13,39.23312
11,14,49.769413
11,15,-36.83943
11,16,13.098931
11,17,60.189247
11,18,20.347462
11,19,28.024403
11,20,27.261776
11,21,62.425804
11,22,4.659342
11,23,-19.233173
11,24,29.967537
11,25,-25.047394
11,26,2.5379193
11,27,20.996431
11,28,-16.187563
11,29,-37.83048
11,30,-7.923875
11,31,3.9560165
12,0,9.053709
12,1,9.562601
12,2,19.63882
12,3,56.713474
12,4,0.22193871
12,5,47.943554
12,6,35.001366
12,7,59.71691
12,8,2.2506497
12,9,3.5924473
12,10,-64.82186
12,11,3.0710673
12,12,-28.432846
12,13,-4.262419
12,14,-22.078915
12,15,19.790073
12,16,-28.410662
12,17,-3.444506
12,18,36.704502
12,19,5.523426
12,20,-7.8638463
12,21,-15.066656
12,22,-43.436108
12,23,65.57851
12,24,-1.3103651
12,25,-17.684055
12,26,-15.120495
12,27,35.609253
12,28,-1.871769
12,29,-15.317559
12,30,32.96436
12,31,-9.726362
