month,projection,precip
1,0,68.0605
1,1,35.590267
1,2,-8.320809
1,3,30.208826
1,4,5.7226806
1,5,-9.318995
1,6,-13.058299
1,7,2.9021256
1,8,-9.372309
1,9,32.546978
1,10,-1.6290191
1,11,-3.3935628
1,12,38.97559
1,13,-2.4105442
1,14,30.943573
1,15,26.38143
1,16,-3.8274617
1,17,23.972603
1,18,69.84951
1,19,11.988828
1,20,19.706089
1,21,-21.104265
1,22,3.30239
1,23,10.080173
1,24,-9.929529
1,25,39.286648
1,26,22.467686
1,27,8.188874
1,28,-11.320865
1,29,25.577608
1,30,3.324882
1,31,8.589866
2,0,28.106495
2,1,-17.900028
2,2,-1.4131668
2,3,-37.411423
2,4,10.080291
2,5,-27.16019
2,6,22.485762
2,7,16.5658
2,8,-3.5985637
2,9,14.636511
2,10,6.44624
2,11,-12.779568
2,12,98.751816
2,13,21.891972
2,14,10.226164
2,15,1.5453515
2,16,13.267172
2,17,15.5347395
2,18,25.630644
2,19,34.674664
2,20,-19.07557
2,21,-9.687656
2,22,-41.864758
2,23,2.836565
2,24,57.464397
2,25,25.398848
2,26,16.476917
2,27,40.062096
2,28,20.357975
2,29,10.254585
2,30,-0.17551117
2,31,29.028404
3,0,-7.435142
3,1,16.043304
3,2,-0.45725986
3,3,10.8534
3,4,43.466064
3,5,-19.043907
3,6,29.685188
3,7,-22.968323
3,8,33.34275
3,9,5.880457
3,10,49.113182
3,11,26.395645
3,12,-8.302101
3,13,15.681508
3,14,27.989155
3,15,-14.62318
3,16,-16.173956
3,17,14.260246
3,18,28.823978
3,19,12.110217
3,20,26.26439
3,21,5.8806777
3,22,18.269371
3,23,19.979744
3,24,60.978855
3,25,24.046957
3,26,31.180197
3,27,-9.431483
3,28,-14.400597
3,29,26.15002
3,30,34.629
3,31,56.46235
4,0,-1.571854
4,1,9.222198
4,2,7.339218
4,3,-10.33309
4,4,35.349487
4,5,41.777225
4,6,-18.420462
4,7,-16.012135
4,8,25.377884
4,9,7.42036
4,10,45.26374
4,11,13.809423
4,12,5.9257035
4,13,20.017485
4,14,-22.716597
4,15,-28.806469
4,16,-2.1917903
4,17,-13.686663
4,18,15.988509
4,19,-7.199841
4,20,8.708484
4,21,-0.89527
4,22,14.629838
4,23,39.252125
4,24,34.636967
4,25,-1.5688711
4,26,-19.222225
4,27,44.18424
4,28,25.658989
4,29,6.8232512
4,30,5.6321573
4,31,2.7372577
5,0,-2.8402834
5,1,-3.9467025
5,2,0.42626163
5,3,-7.6207237
5,4,-21.117157
5,5,11.73906
5,6,4.7824216
5,7,36.739197
5,8,-6.24561
5,9,26.98238
5,10,-9.097476
5,11,-12.374287
5,12,-0.16434272
5,13,9.149081
5,14,24.318287
5,15,-1.7138921
5,16,-6.539175
5,17,-1.9556308
5,18,18.372028
5,19,14.771329
5,20,-14.494546
5,21,-4.6168013
5,22,-28.306665
5,23,-13.208967
5,24,-17.722542
5,25,18.689701
5,26,14.373383
5,27,3.549732
5,28,-9.976302
5,29,21.280817
5,30,-27.523342
5,31,-9.301504
6,0,-43.31353
6,1,28.686043
6,2,-10.955841
6,3,-16.83198
6,4,18.407816
6,5,-6.407767
6,6,2.3071973
6,7,14.628471
6,8,-11.336257
6,9,-5.0630608
6,10,-30.215862
6,11,4.754934
6,12,8.095888
6,13,-10.3796625
6,14,-2.9274514
6,15,-3.0034502
6,16,-5.046969
6,17,-14.718225
6,18,-4.536313
6,19,-22.92756
6,20,18.02084
6,21,-34.05667
6,22,-57.67243
6,23,32.67334
6,24,12.237162
6,25,0.61954385
6,26,-5.9795084
6,27,-5.062921
6,28,3.7205386
6,29,29.84937
6,30,-8.732369
6,31,-2.425104
7,0,-42.661663
7,1,-20.810257
7,2,-14.332119
7,3,-19.229958
7,4,18.703848
7,5,-8.000695
7,6,-16.849142
7,7,3.8696396
7,8,-2.6591706
7,9,-8.974533
7,10,-7.154988
7,11,0.18196848
7,12,6.975374
7,13,12.731361
7,14,15.978161
7,15,12.744631
7,16,3.4239113
7,17,-37.362965
7,18,-3.003413
7,19,-16.292807
7,20,-13.30851
7,21,-7.1382694
7,22,-25.49599
7,23,-10.599855
7,24,14.373843
7,25,0.56677026
7,26,8.889615
7,27,-12.922271
7,28,-3.7756855
7,29,-4.9178796
7,30,0.8732216
7,31,12.285122
8,0,-29.114708
8,1,21.273563
8,2,-20.261446
8,3,-42.898666
8,4,-10.9163475
8,5,-5.510713
8,6,-9.754298
8,7,-11.061378
8,8,25.73592
8,9,9.722483
8,10,-7.468564
8,11,-11.881924
8,12,22.882275
8,13,-8.426113
8,14,-2.887016
8,15,14.335312
8,16,-27.240288
8,17,-16.559633
8,18,21.591238
8,19,-33.270622
8,20,-19.22357
8,21,2.7247338
8,22,-25.20692
8,23,-3.2007728
8,24,28.159538
8,25,4.5444193
8,26,17.013472
8,27,-19.03928
8,28,21.023409
8,29,2.0860796
8,30,-18.085358
8,31,5.838426
9,0,-1.2850848
9,1,58.62313
9,2,-27.545414
9,3,-40.872948
9,4,-20.351671
9,5,5.7352486
9,6,2.6688247
9,7,47.473007
9,8,-20.173431
9,9,30.098953
9,10,18.150812
9,11,-2.9162471
9,12,-14.70784
9,13,-2.5008366
9,14,-6.0820656
9,15,-24.33473
9,16,-11.829263
