1971-2000,239.8281573,258.653703,242.6695567,215.1604532,233.6453327,214.74542,244.7483237,236.9729015,222.5900441,222.9259263,256.1389961,219.8815937,218.5686335,211.850904,219.7443963,214.3466018,235.0134318,239.9112697,251.939307,247.2834877,220.0969006,211.583437,228.592939,237.8714283,222.5725437,225.5776483,226.4427443,239.2258337,212.4050517,227.510842,241.9916905,232.459271,,
1960,165.75247,177.54446,369.71494,302.33206,140.39685,314.74896,346.04483,237.09927,148.94295,265.44302,281.94275,211.63959,341.75882,287.10825,93.461136,383.4943,173.05067,273.7928,277.43176,326.13162,268.16727,283.68372,297.6835,124.02158,468.55298,139.58942,251.72461,213.32416,182.35202,325.57642,199.16058,253.74467,,8125.412436
1961,239.58144,215.1139,170.95432,166.15625,170.26971,304.1195,209.88278,347.17944,237.76132,161.79524,195.9858,225.6244,177.75098,201.3852,293.50433,302.12506,181.94429,245.30923,283.81006,298.77322,206.09811,242.69292,217.99037,229.85623,261.60864,302.76605,162.63129,194.03668,332.75354,216.96382,171.35852,67.106186,,7234.888826
1962,315.89227,273.99332,220.83661,242.39584,227.13957,235.71822,177.71355,292.84787,282.2239,171.64676,59.335903,150.67793,360.96786,326.85385,292.0329,173.83737,168.91231,253.06786,265.9812,343.76947,381.86963,262.79605,236.32991,194.75194,258.04752,230.19148,312.88388,157.99075,227.30609,237.87709,224.38504,325.00647,,7885.280413
1963,291.46436,282.77084,210.67247,144.88983,126.56045,333.30548,176.79214,232.81825,387.50336,321.97116,265.07355,253.78731,127.04779,267.58923,201.20972,219.0875,219.27396,185.7221,189.1074,160.83347,275.41608,229.45955,92.28175,264.4447,299.55893,197.27907,342.01532,303.9571,288.38434,186.80722,312.77628,170.0974,,7559.95811
1964,275.2672,258.43845,145.09456,401.44357,299.80573,199.51608,229.29535,272.18744,279.80157,367.1869,242.17079,329.89572,123.44583,154.6878,124.41911,228.5045,227.99728,99.536934,283.5523,225.56876,162.75778,128.35472,271.28226,343.17545,244.46255,142.84676,334.38977,228.97623,238.95308,311.09058,249.6992,130.64122,,7554.445474
1965,285.82263,242.68985,138.22438,129.57951,319.50827,210.02522,213.2434,345.83704,112.41252,241.91496,317.58533,290.49716,224.01022,363.68723,285.9808,253.81561,291.1187,215.44852,212.49043,206.44565,291.90817,235.46579,374.6601,230.22461,233.46535,458.66937,174.05365,92.02878,223.22975,220.23665,133.33574,228.14362,,7795.75901
1966,164.50272,387.93558,193.6841,158.28413,148.95155,220.55592,185.08354,359.81516,183.60236,202.48138,108.46392,190.91548,176.38692,304.99496,297.22827,300.30392,121.368324,428.11874,210.80817,155.07515,227.591,159.7442,232.07634,471.0435,405.3233,211.88657,285.61612,274.06592,148.52618,201.35402,234.15251,302.27582,,7652.215774
1967,274.1311,227.27357,210.4433,156.58934,143.13374,217.30269,94.053345,247.96802,280.55594,251.62437,180.8234,190.994,225.66476,290.5207,211.38387,138.20583,186.08531,328.94757,307.70862,184.4158,214.60464,260.04608,145.9173,199.39804,165.02788,136.68196,158.38539,225.26424,119.16726,372.44147,218.36482,237.9195,,6801.043855
1968,346.02655,213.98581,82.09189,194.93625,210.06062,259.42282,260.90375,145.50444,128.49208,325.17798,329.8472,303.51184,183.29247,197.75493,234.17155,179.9118,155.51894,305.74078,295.2693,228.90314,416.706,213.85626,202.17534,324.54807,338.68704,252.71785,264.15775,145.55614,199.16383,262.1941,171.8731,306.01703,,7678.17665
1969,287.91055,252.39296,216.68022,278.1536,128.37054,217.47662,255.98953,221.23878,147.24937,152.14021,140.89291,142.55779,147.87714,306.54996,194.00082,220.73082,240.15065,362.56628,269.52515,298.6372,380.85162,231.45094,237.11092,124.00284,312.8202,194.28609,211.65161,250.81252,335.17105,191.52715,172.22173,78.73276,,7201.73053
1970,405.15134,250.302,234.17148,195.6408,362.7257,252.05177,155.59332,297.48523,234.55286,219.22429,326.1865,270.19162,135.88412,182.63075,232.70511,285.8378,290.06018,211.84018,217.82538,258.35275,383.5529,274.55698,237.5976,205.1768,401.41843,418.34164,419.8484,346.40558,336.73825,185.9319,222.61328,298.36963,,8748.96457
1971,309.1009,335.2765,234.84705,117.88428,225.73494,192.5603,159.94354,333.78354,192.81274,173.3551,251.26486,289.72906,186.54535,305.61966,136.51895,231.90173,142.97104,293.71286,298.37405,203.01344,205.87839,283.13327,280.5104,247.8403,225.35408,238.64946,193.01698,273.8436,148.86414,116.43011,219.36609,187.7113,,7235.54801
1972,130.78772,156.9327,169.80717,367.81277,206.58136,228.70474,313.01376,195.15678,359.1889,142.9855,389.22513,319.00232,288.16132,182.13928,206.18883,317.28278,234.11424,159.01811,131.52571,194.57948,311.9161,252.10371,281.81284,315.49243,132.14381,186.22426,213.96693,187.5045,354.40314,319.39917,236.01778,179.4035,,7662.59677
1973,273.37656,229.1397,217.10732,322.30496,190.07147,271.50375,259.63446,321.6083,234.34454,207.60587,226.72316,163.67946,162.00388,162.30412,287.0258,202.82092,192.78798,234.46259,284.26508,265.7612,169.10457,252.26633,225.11327,130.89725,217.10156,321.5591,236.91095,126.07962,216.77629,101.43699,101.50417,218.51222,,7025.79344
1974,334.06177,217.3408,424.0521,121.319786,269.38248,228.37831,151.57513,236.97064,316.85718,266.8648,174.06819,270.2114,164.44214,191.17949,193.27695,199.20128,113.272255,277.90845,133.9296,152.03125,175.34373,200.98483,278.2829,267.37326,257.65637,196.59671,298.63766,162.59186,232.11864,278.88943,241.01086,225.48265,,7251.292901
1975,166.82362,196.75829,296.75143,284.93274,188.46614,269.41623,265.5785,189.02916,264.85672,366.74826,221.80774,200.023,240.73666,232.96173,369.43564,151.89478,166.77454,214.89731,309.81097,134.58246,119.816864,172.61021,328.10583,163.43976,274.42065,251.89792,267.62527,305.44925,245.66791,209.2733,232.63736,237.65831,,7540.888554
1976,369.78146,260.50928,158.23514,427.2825,170.5295,122.21009,207.92796,127.19987,183.54797,200.0859,261.06927,183.2988,183.43306,84.40815,194.36018,195.72292,313.5581,294.43512,149.98769,339.51547,349.78854,195.92775,346.4653,144.04465,248.94305,299.13684,258.4871,253.17194,323.21732,244.52765,320.71735,102.14295,,7513.66887
1977,220.7673,469.7139,341.0388,157.71587,158.84998,180.42903,257.09198,248.37265,145.25296,194.75354,282.20755,209.29466,291.54324,176.90826,203.49867,303.04626,324.6899,252.38847,442.7153,342.6372,151.6112,302.41632,242.49637,251.8307,413.5096,246.55998,230.00291,207.10864,333.75412,192.55472,428.01688,365.2378,,8568.01476
1978,200.53772,290.76187,328.0235,165.17331,213.75105,177.06882,297.0755,139.26141,253.0001,244.89812,312.2974,221.12904,232.47849,163.42017,125.98376,191.39833,259.7758,246.86441,238.39929,272.58823,269.0661,299.25186,119.99464,238.13046,390.7201,175.32648,232.73126,187.99944,182.62729,291.31528,239.75427,163.86656,,7364.67006
1979,424.87015,236.09563,349.22287,84.98767,182.812,275.04272,242.34904,133.14273,189.40561,271.02747,150.35582,138.38986,192.92253,137.18362,214.54314,204.98297,192.49788,176.82552,140.2044,166.44464,168.71693,177.73245,224.30519,339.32938,256.66794,258.804,235.99239,167.74667,291.49857,228.7266,366.91772,114.26837,,6934.01248
1980,95.15284,161.1934,101.10189,247.48132,123.32517,172.3121,177.50162,288.54156,182.49225,258.32068,241.38606,160.93912,44.39487,216.22229,122.74945,188.35855,153.74368,227.55626,224.4082,225.8677,319.53415,216.94415,179.82997,173.65611,226.5677,257.83978,202.77182,335.60495,117.06558,198.12206,177.36461,266.00125,,6284.35114
1981,218.94046,324.57568,350.8091,269.01672,295.155,161.95729,244.13702,318.86923,147.42029,317.4786,291.51556,232.10211,188.42625,209.28746,241.88821,223.88278,363.43036,296.24225,206.75119,321.67868,171.45302,230.8382,178.40112,176.18707,367.52054,255.56883,207.55731,243.74675,212.89833,126.25204,260.15286,256.55115,,7910.69146
1982,254.686,276.76382,156.50282,129.00917,304.26352,249.08607,378.86673,263.8925,322.1529,303.9933,174.77621,207.32742,331.04337,341.03055,135.5687,150.80658,263.85358,317.58057,270.44836,300.07565,153.24513,232.27826,221.68127,273.60623,279.3862,348.9893,225.0525,332.3544,272.41602,98.40246,219.57675,252.77406,,8041.4904
1983,185.62706,183.19777,174.96051,337.06674,379.78757,364.77814,137.12129,398.3683,294.97437,229.23103,292.59872,197.16786,279.10275,296.31396,40.56846,269.0919,313.99606,180.86215,297.74988,331.27524,374.13684,138.50162,195.51437,198.12239,124.60141,170.64772,236.60352,165.19324,131.98734,242.00192,204.92648,144.92976,,7511.00637
1984,195.89185,209.35712,159.01161,217.73987,201.7967,277.80774,188.95833,213.71643,257.93237,125.27845,274.56454,176.25806,111.73505,195.8718,259.97882,233.87848,187.08502,136.10413,373.948,150.35248,186.5944,125.66594,272.35938,232.41022,225.5012,207.94832,124.91156,236.80602,248.64084,285.0686,417.09137,106.34374,,6816.60844
1985,210.23103,297.0286,275.46252,276.74243,262.45505,173.76213,293.25824,221.00212,129.21922,404.25067,252.73262,186.01483,214.38495,153.91734,212.6811,281.33197,149.22652,134.9595,246.95079,349.7444,150.99695,91.41088,333.54517,124.68834,171.44965,221.97687,197.80469,443.1767,182.30168,237.78473,172.4674,228.28091,,7281.24
1986,287.3068,263.5924,162.89632,174.99481,328.55716,174.1299,389.5407,236.18184,468.45618,159.5494,134.82169,318.13272,233.30785,120.83371,307.25284,207.9055,250.27075,284.09647,257.34604,141.15521,251.07025,287.32663,175.82478,186.25328,243.51935,242.78383,185.3099,103.86859,240.58458,189.1873,103.598366,326.7376,,7436.392746
1987,120.42077,379.68677,358.07782,191.29993,178.60818,253.47592,189.94836,225.81075,232.34145,96.15795,343.92505,276.67856,159.19154,187.6815,199.91742,236.16612,192.31717,241.07535,358.2141,214.79942,260.39194,230.41647,286.21863,246.55042,189.92918,215.54312,204.16817,418.47824,127.33536,273.64096,126.93075,371.28226,,7586.67963
1988,223.57683,327.71902,221.97623,242.52397,271.46286,286.88147,271.4116,214.55132,102.395035,285.78616,275.6428,328.48724,184.93114,402.73727,216.24077,254.49002,320.8313,236.6431,356.0706,229.44012,178.48816,144.06165,253.04567,207.99817,236.29778,88.69925,299.62692,178.00652,193.59895,231.6925,216.7733,135.84433,,7617.932055
1989,345.17563,131.46448,366.829,299.76767,217.90681,191.46089,205.3395,259.0217,305.49847,261.82437,216.9432,236.18556,257.31186,168.63206,304.01324,277.06198,302.7761,269.61502,144.20851,284.47015,189.20312,246.72662,126.57269,350.67056,308.84753,194.39586,173.79147,340.86978,181.85143,191.90794,302.15457,254.20692,,7906.70469
1990,220.03476,327.6619,138.42595,171.47339,376.62778,175.35558,199.9341,209.15524,106.380035,196.2839,310.83713,138.78455,178.70737,235.18356,266.9369,135.60681,166.23322,116.37159,183.07567,282.67105,403.98373,275.48068,192.88065,259.20886,172.37886,245.41632,261.70364,305.3586,124.00286,98.81732,375.79575,272.36533,,7123.133085
1991,153.6727,198.68489,285.42038,212.4847,134.91946,244.81737,214.94449,191.6573,266.01016,140.48463,275.7156,184.7254,219.1278,232.96317,357.1507,178.83293,227.81157,356.72607,343.18826,252.81448,194.66638,141.59929,286.27304,380.95663,239.52902,237.09492,241.59882,183.95547,181.44725,353.52606,320.3219,404.0821,,7837.20294
1992,203.36984,273.56525,177.78079,98.940315,417.5956,125.10206,266.45224,246.91693,277.08273,124.34151,254.65839,199.22867,125.122154,336.864,307.536,235.73239,152.66809,200.86566,165.94806,102.04849,327.40747,203.10817,192.0416,237.0049,235.30797,255.81833,156.11348,174.46614,183.67674,210.98703,282.4228,156.20116,,6906.374959
1993,233.7759,239.66632,293.66705,203.1246,158.58775,225.1882,272.00836,336.54663,137.74733,249.28152,184.71872,131.77277,248.80933,212.26202,173.68266,197.16052,293.52484,225.58664,297.1556,299.7444,121.180405,189.9507,274.9179,314.7777,193.54738,298.83328,90.00657,170.22574,184.4234,347.45602,225.05272,302.3753,,7326.758275
1994,224.7176,291.9522,189.47658,174.6186,310.16882,169.65367,268.322,70.084656,160.65735,145.10443,93.968094,315.75998,246.99818,277.75928,201.18297,106.531944,226.2678,195.54099,177.25761,268.85114,420.03607,209.53217,179.3459,224.84962,75.15629,158.29099,224.84769,268.63132,188.81244,159.3425,187.63132,236.9506,,6648.300804
1995,157.61378,204.33151,187.43118,115.040535,233.41196,256.83673,246.64319,274.60602,234.73851,344.3773,266.835,200.61736,136.10385,248.33339,250.23576,211.90294,262.88034,198.54436,317.00174,172.96857,134.70746,166.17004,153.36092,332.99887,140.06633,155.41013,200.57396,151.6284,237.96107,144.0678,197.46266,310.99167,,6845.853335
1996,208.35286,214.90317,283.45,268.5495,217.1552,261.95538,271.71588,180.41597,133.37276,143.6359,250.22818,266.8653,313.05045,146.44716,232.75215,258.8907,224.59023,263.6067,253.05356,329.76047,150.40416,253.70937,244.40254,230.30061,123.59635,128.3927,243.09782,340.0017,180.16695,176.62222,172.78864,229.10854,,7195.34312
1997,363.16116,268.16498,297.22235,249.20909,238.636,195.14728,230.03156,328.08795,303.98,224.02306,411.5338,173.84961,359.6846,207.25882,178.33902,269.2632,299.7383,251.18887,210.59746,340.2059,216.77551,317.3934,213.41324,314.58093,123.23856,274.72464,304.67087,179.36649,324.55832,459.78,261.3254,220.28896,,8609.43933
1998,353.4122,293.4555,244.79195,174.41281,203.75917,195.43565,269.5499,249.77946,115.979774,181.51118,285.83176,292.3335,228.8163,181.45898,243.23398,132.4087,174.08914,284.2909,140.90529,175.46451,173.16321,193.62912,132.95819,176.73203,163.22597,185.44156,245.1693,241.8541,115.06008,271.5992,259.8861,256.13745,,6835.776964
1999,244.16649,197.15747,171.03854,108.21053,187.9508,153.8159,187.64403,258.342,161.86421,245.78412,245.2841,188.78181,286.70435,252.21365,265.57443,229.87929,350.93707,454.43207,246.71216,288.4957,176.35353,145.85095,227.2055,235.11554,198.94467,261.50507,318.6512,284.49594,216.00858,370.3092,192.24146,250.44984,,7602.1202
2000,265.45096,302.96017,164.66873,243.69301,161.0505,188.08914,284.9307,199.11406,197.73921,182.75507,336.63354,189.67778,267.83832,96.13067,144.01639,152.96278,233.69008,174.9366,357.97604,285.4675,127.87271,170.48207,210.9089,161.09618,222.04721,187.25388,281.87967,207.1904,198.42633,176.20415,197.84303,197.59154,,6768.57732
2001,299.97784,138.74913,213.42143,164.52063,247.91148,252.29237,211.41135,158.65172,161.12012,177.68475,235.11082,565.07135,241.95975,243.38052,251.78098,176.18965,189.83911,137.40456,283.81137,209.52477,369.18073,251.64143,196.70035,150.04614,352.26813,144.41483,107.899765,264.86258,179.08928,296.70508,175.58203,198.22128,,7246.425325
2002,154.26852,239.74768,209.73862,274.1232,184.8899,377.6634,369.44977,102.91661,176.18939,384.9095,205.1533,238.37117,161.63042,204.09206,235.052,241.87335,238.28809,227.47058,127.304306,234.6659,234.07004,246.76393,313.1737,200.54297,208.60834,280.71143,240.01459,241.18478,163.40265,117.632515,391.57446,261.5492,,7487.026371
2003,240.89838,243.5897,171.93356,305.5785,255.52118,257.80652,105.15993,239.78015,242.19044,114.2088,241.55273,258.6351,163.18161,249.03708,310.72043,218.57346,213.238,187.3008,285.78033,298.11554,187.50914,245.2894,212.28221,275.3269,101.616005,278.7693,174.8703,72.514984,277.49863,296.87662,325.3774,178.34085,,7229.073979
2004,252.3448,312.40906,372.3849,318.10156,255.68382,127.32246,189.25215,168.85268,103.216774,318.3267,250.30658,239.57536,257.6182,182.81844,256.71655,197.25313,111.12449,268.38974,205.2883,231.65164,163.88387,267.99182,251.15121,113.39916,288.66098,95.49801,293.20667,309.50415,162.36063,321.61,203.05714,182.51782,,7271.478794
2005,260.17612,189.7495,211.21252,254.35976,270.3443,168.33188,213.38516,176.66588,225.01503,199.75053,208.78609,243.4809,264.59192,173.57738,183.2108,176.57085,156.46051,340.83942,227.98265,215.89134,286.1102,277.97653,143.45995,331.28137,291.3711,225.739,414.43594,299.45563,296.6586,238.2891,160.707,217.67162,,7543.53858
2006,375.91724,245.01523,123.26933,143.58856,230.49094,225.96776,133.5155,290.7884,195.2846,188.43393,181.64236,143.0084,387.59818,135.8751,124.60935,322.48416,205.86606,256.0938,186.4518,151.77446,299.1225,280.94803,207.4898,276.18936,368.47702,266.62082,221.8894,234.52228,311.16266,110.16339,306.42545,221.13661,,7351.82248
2007,196.89778,344.86017,280.57523,212.26443,91.38089,237.87564,272.571,189.46526,134.48322,98.96213,77.093544,250.23723,291.8443,178.08492,327.83804,232.9627,179.24808,203.28827,127.66345,125.596855,384.3611,82.34637,171.09047,305.11905,216.0486,125.46644,135.17883,259.82172,421.5198,302.9625,290.97,336.61124,,7084.689259
2008,204.44713,365.1397,249.35077,262.95895,149.66525,179.295,102.44359,223.32906,305.4083,324.0469,228.57677,183.83363,303.95007,241.03581,187.63316,188.39284,249.6299,154.6671,415.29382,235.47527,428.19104,269.0093,220.32617,274.3519,171.0298,193.47556,146.98894,180.15189,294.4928,189.94836,215.38351,153.29291,,7491.2152
2009,248.18773,305.1086,234.56929,360.9641,131.07503,240.78917,141.99371,203.03856,307.34372,202.32613,245.34512,269.37604,217.87166,328.08237,161.49219,134.34276,120.02354,239.96107,234.62027,241.27983,429.81158,167.40656,228.17728,213.73993,137.90218,166.48817,382.15326,294.97586,140.08865,133.0855,195.456,398.89468,,7455.97054
2010,127.8821,144.20396,178.00891,100.02976,232.35823,264.8482,170.61705,264.35532,147.09042,201.01642,68.87452,221.7393,168.83766,264.4796,192.90744,237.1994,278.95493,180.05423,203.61444,279.73178,390.99194,217.8232,202.826,305.6816,384.48172,184.22357,211.80247,299.69363,82.33409,242.7959,140.18568,160.10043,,6749.7439
2011,160.39807,118.96169,136.78236,148.58789,342.15665,98.90066,101.927795,196.15475,234.35703,205.42366,299.95404,225.37285,123.57614,160.26085,153.47133,219.41634,67.32076,303.24722,382.87466,306.09332,151.55153,131.7435,272.29428,122.62929,280.15082,138.71848,257.7397,238.02208,230.77977,195.89288,256.94202,68.86681,,6330.569225
2012,236.1736,134.2821,304.14258,237.93895,223.00308,234.34584,232.2692,78.96539,316.5294,110.71928,160.26433,318.49118,181.4839,265.98566,195.97914,246.31204,172.74908,243.11922,227.91856,280.32825,310.36618,288.33548,123.74368,130.56862,316.13077,131.21803,166.2939,225.18257,259.8044,293.441,116.69657,272.80902,,7035.591
2013,158.71236,289.86453,153.90002,310.62485,206.55128,314.4525,265.9883,341.82745,167.51608,423.09778,233.09285,192.15317,123.608894,151.7172,238.91193,210.0147,188.40652,80.608826,197.43655,443.2516,210.32782,207.73242,158.9131,169.0848,229.86499,155.08961,415.07797,97.83503,246.75305,161.3303,291.62393,256.87396,,7292.24437
2014,176.67876,285.9685,149.02045,206.48227,200.7161,355.13812,414.23178,214.36984,341.48773,160.11047,255.24586,178.09055,91.84118,177.07368,355.02493,190.61012,260.8185,184.23041,173.63712,232.37685,218.77441,122.124596,319.87567,272.16745,202.2254,158.51437,250.88782,198.9307,168.9416,166.75493,317.28754,231.76692,,7231.404626
2015,445.2696,195.5996,254.75784,291.96027,220.1725,172.94814,232.12305,366.06653,143.52258,221.2754,182.88159,188.09895,259.23114,101.12199,242.32288,274.37643,266.66882,227.76988,180.09636,156.81973,229.52545,174.08803,151.2889,194.64304,144.91618,171.09843,232.03464,126.923416,253.29489,212.24106,228.30452,183.63736,,6925.079196
2016,182.72917,197.1638,231.08003,85.14834,239.75667,123.6524,271.26318,212.52408,137.96385,289.7163,240.54207,251.05952,133.71541,209.07541,153.2464,212.79692,154.23656,224.28445,210.02771,168.732,298.10794,295.6323,152.16933,194.63924,150.25189,268.38345,292.43973,191.50652,339.66187,219.62825,169.02975,195.85773,,6696.02227
2017,169.47441,382.03226,169.52023,143.33699,211.0898,237.80925,144.95358,184.71637,421.0754,152.40865,221.64255,168.78108,354.047,127.58371,160.252,275.3464,361.6522,181.1418,202.69919,316.5053,344.52356,166.27145,206.90248,315.38904,90.28802,151.52214,204.8462,297.7741,186.19984,151.02368,153.03638,239.11737,,7092.96243
2018,287.7128,245.5006,206.78175,216.42003,126.17496,189.8106,247.26472,436.16187,261.28998,385.11652,272.97458,129.98859,179.4659,365.91345,287.12726,111.32531,289.1211,235.78069,203.43265,372.18835,355.77835,189.21388,188.55975,224.73306,155.44466,189.0225,234.72772,291.49838,191.9022,496.6638,257.31537,225.1073,,8049.51868
2019,161.0561,281.23914,231.3557,224.2259,98.6483,262.71707,109.393425,123.98605,179.41756,194.94542,86.179,204.87117,164.25911,327.21445,188.75064,120.40537,293.64554,85.71011,136.97726,211.5966,205.60332,191.68787,299.614,135.16356,115.26019,262.60782,185.92209,165.87567,220.19197,196.27553,189.74457,337.9935,,6192.534005
2020,133.0073,114.25658,177.95358,304.056,211.09528,277.9257,170.16335,202.49377,232.56577,221.35182,189.98578,230.37701,226.74313,173.43329,370.34644,264.02673,213.62273,277.16565,236.18951,164.16261,177.16125,162.97269,192.74289,146.49217,139.96928,253.39056,184.38098,186.77599,123.14539,199.72195,169.93755,189.20975,,6516.82248
2021,235.42213,140.60835,186.23189,233.90709,278.14584,221.43771,62.754948,142.34657,198.63051,338.86612,265.127,232.10327,129.81647,137.88148,236.51262,207.77483,200.18849,257.53934,464.368,199.90207,143.6597,68.60792,299.76172,185.87968,130.97012,220.80841,323.8323,156.42433,171.81706,204.32823,167.03238,409.8523,,6852.538878
2022,294.05765,179.32216,136.12836,443.2488,210.04114,137.5871,213.49063,352.38693,329.81085,174.16724,293.39957,302.3855,297.05402,242.04906,147.06248,221.90028,251.09698,148.57597,295.01337,309.1217,252.37048,205.82838,153.55078,122.74279,262.33994,114.18399,169.19025,210.12428,226.79749,253.0767,77.33019,381.85184,,7407.2869
2023,215.49231,190.9748,170.83253,211.2319,199.55638,193.25285,276.3515,175.61487,323.88556,197.68713,143.39389,224.13983,140.8087,310.52304,145.00444,202.63728,242.57854,52.35385,150.5008,154.95976,214.30429,115.761246,165.08995,244.7132,168.41641,167.83153,136.80304,264.9585,139.7971,311.10852,330.31442,218.32037,,6399.198536
2024,179.99281,120.95706,187.6939,223.42804,233.8451,165.09216,106.23317,339.9559,266.56335,212.2884,246.93997,224.54611,86.68617,154.90141,397.7071,310.18842,219.21419,301.46283,144.61398,178.64272,227.1728,154.88754,190.97461,210.26854,250.12401,152.43314,218.81273,210.6229,267.42673,130.04807,185.12732,164.31717,,6663.16835
2025,244.07796,243.45961,205.94513,254.81639,92.64147,182.9347,105.49528,150.74516,167.9597,303.58414,231.68341,159.42122,190.51047,146.60126,114.20703,242.56024,276.97122,82.86375,254.74132,229.55777,410.42862,179.43373,156.5547,306.5385,115.90347,228.73683,243.18323,163.71805,231.05653,289.35864,180.51898,244.32579,,6630.5343
