YEAR,MONTH,bccr_bcm2_0.1.sresb1,cccma_cgcm3_1.1.sresb1,cnrm_cm3.1.sresb1,csiro_mk3_0.1.sresb1,gfdl_cm2_0.1.sresb1,gfdl_cm2_1.1.sresb1,giss_model_e_r.1.sresb1,inmcm3_0.1.sresb1,ipsl_cm4.1.sresb1,miroc3_2_medres.1.sresb1,miub_echo_g.1.sresb1,mpi_echam5.1.sresb1,mri_cgcm2_3_2a.1.sresb1,ncar_ccsm3_0.1.sresb1,ncar_pcm1.2.sresb1,ukmo_hadcm3.1.sresb1
1950,1,-8.795,-9.71,-6.347,-4.466,-10.816,-13.552,-2.979,-2.817,-4.326,-3.03,-0.688,-1.727,-3.513,-9.012,-4.067,-4.032
1950,2,-4.814,-4.067,-3.069,-4.264,-5.309,-3.713,-4.751,-1.528,-3.59,0.58,0.781,-1.173,0.026,-3.59,-0.877,-5.098
1950,3,0.347,0.076,-0.695,2.425,-1.734,0.07,-0.695,2.809,-1.083,1.344,3.058,3.413,2.8,0.108,-0.103,-0.741
1950,4,3.261,3.231,3.347,3.876,2.714,5.129,6.906,8.53,5.905,10.048,8.137,9.211,5.941,8.703,5.744,4.218
1950,5,9.158,12.354,9.334,10.478,6.945,9.17,13.256,10.489,11.2,14.233,12.203,11.917,14.061,11.087,10.898,11.235
1950,6,15.301,17.83,16.533,16.856,13.307,15.666,18.313,14.202,15.861,18.859,17.392,16.983,17.877,16.06,15.884,15.662
1950,7,21.957,24.09,21.52,21.103,17.466,17.631,22.288,21.259,20.27,23.308,20.726,21.31,21.396,20.593,18.632,21.092
1950,8,20.754,22.465,19.864,20.568,19.186,17.967,21.829,21.589,19.358,22.303,20.093,19.046,21.152,23.025,16.29,20.877
1950,9,16.079,13.896,15.279,13.486,11.677,13.1,16.361,16.399,13.822,17.318,15.86,18.225,17.841,13.568,16.535,15.641
1950,10,4.766,9.788,4.07,4.679,1.77,6.331,8.654,9.005,7.811,8.961,6.777,7.443,9.26,8.241,5.756,8.255
1950,11,-1.766,-0.691,-1.176,-5.095,-4.323,-1.624,0.792,0.687,-1.419,2.4,1.229,3.272,1.714,1.042,-0.865,-0.094
1950,12,-9.105,-4.598,-6.911,-3.968,-13.267,-7.302,-2.653,-3.899,-2.77,-0.694,-2.368,-1.089,-2.566,-2.726,-5.715,-5.418
1951,1,-7.002,-6.058,-5.717,-3.621,-11.913,-10.713,-2.916,-5.545,-3.729,-5.083,-5.66,-1.717,-5.63,-8.44,-6.551,-7.851
1951,2,-3.957,-8.341,-3.705,-3.904,-6.636,-5.771,-1.262,0.166,-5.812,0.248,-0.364,0.324,-3.477,0.89,-2.083,-2.441
1951,3,-2.569,-0.36,-1.788,-0.665,-5.244,-3.376,2.228,4.081,-0.191,0.02,3.072,3.878,3.379,2.026,-2.661,-0.733
1951,4,1.668,5.153,2.487,5.326,1.137,1.787,7.382,8.455,4.94,6.572,5.669,8.291,6.756,3.8,1.056,4.519
1951,5,9.423,10.225,9.962,8.548,7.113,11.257,14.213,11.514,13.582,15.46,11.757,12.515,14.838,12.905,9.48,11.297
1951,6,16.425,19.806,17.362,16.229,13.2,14.496,19.018,18.396,18.349,21.589,16.211,16.552,18.388,18.62,15.515,16.961
1951,7,20.778,25.298,21.182,19.904,17.943,19.641,22.635,21.149,22.449,24.02,19.633,21.519,21.828,22.294,17.868,19.071
1951,8,18.544,20.659,19.714,19.577,18.468,17.908,20.55,20.078,19,22.076,20.321,19.704,21.797,23.108,17.661,20.274
1951,9,14.806,12.859,13.892,10.932,11.543,11.825,17.329,14.581,12.765,15.963,15.742,15.319,17.431,16.595,11.406,13.585
1951,10,8.846,6.977,4.042,4.679,2.864,6.15,7.202,9.273,5.719,7.322,7.739,11.013,9.057,9.263,5.673,5.023
1951,11,-1.927,-0.898,0.273,-0.872,-2.545,-0.908,1.356,-1.266,0.699,-0.491,3.416,1.895,0.575,-0.061,-0.873,-2.699
1951,12,-8.794,-5.851,-3.389,-5.009,-10.981,-2.574,-3.748,-0.787,-3.532,-2.963,-0.494,-2.733,-5.797,-2.815,-2.372,-9.93
1952,1,-7.856,-9.867,-4.07,-4.494,-10.183,-5.86,-2.836,-0.671,-3.197,-2.787,-0.949,-2.67,-2.508,-2.312,-7.461,-8.561
1952,2,-7.394,-4.569,-2.652,-1.751,-4.116,-5.338,-2.457,1.019,-5.68,-5.19,-0.556,1.33,-0.914,-0.46,-1.61,-6.338
1952,3,-2.496,-0.348,0.352,1.214,0.24,0.453,1.298,4.182,-3.242,1.171,2.357,5.783,3.676,-1.712,0.033,-1.791
1952,4,3.141,6.189,4.833,5.297,1.138,3.748,6.97,8.623,4.77,7.604,5.11,9.239,5.491,5.925,4.137,2.841
1952,5,11.157,12.645,10.547,9.79,7.12,10.987,14.377,11.766,11.293,14.576,12.745,13.913,16.07,12.295,10.529,9.384
1952,6,17.067,20.862,18.078,17.056,13.084,17.819,16.476,18.207,16.237,19.759,18.027,17.98,19.676,18.119,15.938,16.172
1952,7,20.87,27.101,19.464,19.568,18.109,19.592,20.589,21.386,20.274,24.018,21.767,22.112,22.677,21.24,16.724,21.787
1952,8,21.024,25.25,19.541,18.713,15.974,20.004,18.548,21.138,19.076,21.504,21.691,19.6,21.108,24.326,17.507,21.172
1952,9,13.342,15.536,16.073,13.182,9.465,17.413,13.414,17.079,14.444,16.776,17.461,14.459,15.15,12.274,14.368,20.445
1952,10,5.286,7.594,7.729,4.919,2.191,8.188,7.905,6.199,5.762,10.001,9.088,10.23,10.479,9.762,7.45,7.208
1952,11,-2.445,0.47,-1.272,-1.259,-6.78,-0.061,-0.85,1.55,-1.334,1.827,2.348,3.191,-1.372,-0.661,-1.832,-1.102
1952,12,-8.069,-5.777,-5.319,-6.26,-11.426,-3.423,-3.402,-2.884,-5.994,-4.797,-3.621,-2.725,-4.009,-6.994,-3.986,-7.772
1953,1,-8.703,-4.816,-6.409,-7.426,-12.909,-8.348,-3.081,-6.259,-2.561,-4.728,-6.148,-1.281,-7.018,-6.404,-10.09,-10.034
1953,2,-5.263,-6.322,-4.116,-8.784,-5.706,-6.077,0.021,-3.095,-7.407,-3.18,-5.518,0.795,0.066,-6.327,-2.255,-6.231
1953,3,-3.134,-0.612,-1.345,-1.705,0.299,-1.404,2.232,3.171,-0.182,-1.522,-0.67,4.791,2.652,-0.236,0.932,-1.306
1953,4,-0.962,4.916,2.181,3.394,2.883,2.376,6.375,7.479,7.049,9.268,2.445,9.782,6.819,5.678,4.148,3.484
1953,5,6.037,11.597,10.117,10.058,6.516,11.062,12.628,10.944,11.137,15.53,11.865,12.123,14.063,12.114,10.59,10.174
1953,6,14.914,20.021,16.385,13.655,11.953,14.596,17.389,15.043,16.21,19.987,15.866,19.339,17.023,16.115,16.782,16.291
1953,7,19.673,22.48,20.6,18.053,17.979,17.023,23.982,19.623,22.151,24.637,21.224,20.963,20.004,22.713,19.368,20.411
1953,8,19.573,20.8,18.834,17.811,19.045,17.085,20.134,20.106,18.881,21.489,21.019,20.053,19.143,24.872,18.394,20.859
1953,9,15.037,16.586,13.746,12.628,13.057,13.361,15.086,15.034,13.063,17.134,16.803,17.031,13.738,17.575,12.508,16.343
1953,10,7.022,6.155,5.525,4.903,1.501,4.768,7.346,9.795,4.79,10.987,8.704,7.913,8.275,8.142,5.769,7.358
1953,11,-2.275,-0.674,-0.003,-3.072,-6.81,-0.34,-0.185,0.514,-0.201,1.15,2.677,4.737,-1.017,1.164,0.549,0.396
1953,12,-4.193,-3.307,-2.732,-9.133,-9.069,-9.067,-4.781,-4.809,-4.852,-4.159,-0.827,-1.523,-4.673,-7.337,-5.109,-5.338
1954,1,-8.734,-9.71,-3.278,-9.503,-11.879,-8.318,-2.407,-3.098,-3.841,-4.143,-2.638,-1.056,-5.665,-7.9,-4.551,-6.355
1954,2,-4.101,-3.022,-2.973,-3.7,-5.4,-7.135,-1.338,-5.878,-6.426,-4.09,-1.015,1.436,-3.641,-1.748,-2.755,-5.328
1954,3,-1.137,-1.127,-2.146,2.214,-3.801,-1.275,3.218,2.62,-1.943,-0.744,1.515,2.224,2.466,1.028,-3.391,2.674
1954,4,3.287,3.086,4.812,6.343,2.531,6.66,11.461,5.945,4.055,11.373,5.864,8.059,6.646,4.41,2.092,5.198
1954,5,9.318,11.528,9.652,11.032,6.12,11.384,12.021,10.221,12.75,15.272,12.538,13.598,11.515,10.747,9.61,14.972
1954,6,16.759,19.077,17.388,17.358,12.415,16.114,17.561,16.539,16.105,22.489,16.292,17.663,15.866,19.429,13.917,19.309
1954,7,20.484,23.465,21.614,20.485,17.813,17.286,22.135,21.129,19.739,23.303,20.273,22.111,20.094,22.1,18.065,20.944
1954,8,19.36,23.234,20.031,18.963,17.082,16.985,21.646,20.01,19.645,22.071,20.805,19.366,20.134,24.821,17.298,20.363
1954,9,14.945,14.07,14.198,11.63,11.297,11.036,14.169,16.258,14.313,15.795,13.796,14.342,15.551,15.063,10.2,14.069
1954,10,6.688,8.735,5.66,5.189,1.816,4.927,6.712,7.854,3.918,10.807,8.823,10.055,8.767,5.454,7.111,9.369
1954,11,-1.646,-1.229,-1.433,-2.87,-3.161,-4.071,-1.514,-0.71,-3.844,0.032,2.95,2.557,1.595,1.885,-1.064,-1.26
1954,12,-5.086,-6.375,-3.382,-6.828,-10.687,-4.705,-2.398,-5.477,-4.047,-3.98,-0.684,-7.444,-4.471,-6.715,-2.678,-0.464
1955,1,-8.07,-6.742,-3.815,-6.404,-2.942,-8.346,-1.797,-6.617,-5.03,-5.562,-5.197,-4.053,-5.265,-3.588,-5.367,-5.924
1955,2,-6.663,-4.88,-0.708,-1.704,-3.728,-4.085,-0.465,-6.325,1.325,-2.998,-2.791,-3.247,-7.032,-4.803,-2.554,-6.55
1955,3,-3.807,-1.892,0.946,-2.157,-1.39,0.167,2.995,3.559,-0.917,-1.917,-0.385,1.903,-0.222,-1.964,-0.697,1.919
1955,4,1.054,5.742,3.127,5.683,1.853,5.646,6.606,8.196,3.865,9.366,4.572,8.177,4.709,4.192,2.868,7.43
1955,5,7.032,12.836,9.34,10.532,7.585,10.398,12.64,11.835,9.998,14.355,11.461,14.418,11.895,12.375,8.89,10.554
1955,6,15.379,15.11,16.616,16.297,12.982,16.558,18.425,17.543,15.201,21.378,16.427,17.362,17.575,16.3,16.454,17.014
1955,7,21.841,22.173,20.632,18.803,16.661,20.884,20.304,21.386,19.995,24.904,19.733,22.255,20.638,20.42,18.9,18.423
1955,8,20.226,23.665,19.239,19.511,17.741,19.192,19.439,21.923,20.072,24.135,20.598,21.089,21.184,22.096,16.615,20.165
1955,9,15.2,16.549,13.233,11.045,11.627,13.254,14.245,17.065,13.1,17.834,17.42,15.9,15.719,14.754,14.039,15.521
1955,10,4.228,6.35,5.34,4.405,3.224,6.956,6.602,9.195,3.415,11.123,9.568,10.513,8.124,9.041,5.776,4.45
1955,11,-0.668,-0.034,0.585,-0.266,-6.427,-2.244,0.321,-0.172,-1.725,1.264,2.65,4.157,-0.134,1.09,-1.682,-0.045
1955,12,-6.083,-5.865,-3.147,-3.465,-10.277,-4.701,-1.207,-7.531,-7.499,-3.073,-0.222,2.112,-3.091,-1.762,-4.774,-9.451
1956,1,-8.412,-8.047,-4.414,-3.077,-10.249,-7.931,-2.845,-7.966,-9.137,-6.015,-6.16,-4.423,-5.299,-5.206,-6.369,-9.251
1956,2,-5.439,-6.465,-2.554,-2.059,-9.219,-5.549,-0.317,0.962,-3.548,-4.457,-2.969,-1.287,-2.149,-3.976,-2.135,-9.626
1956,3,-0.942,-1.043,-0.584,1.467,-3.957,-4.034,3.252,2.482,-3.466,-2.439,0.857,4.281,1.508,-0.358,0.996,-3.47
1956,4,0.613,0.625,3.421,4.917,3.74,4.66,6.554,7.281,3.855,6.743,5.886,11.893,6.278,7.437,2.719,4.805
1956,5,7.645,10.14,11.492,10.865,7.037,9.614,12.569,13.068,11.388,13.691,12.076,14.54,16.273,14.796,10.283,11.888
1956,6,16.3,16.732,17.358,15.019,13.698,15.144,18.408,15.427,18.139,21.214,18.879,20.549,20.43,18.321,14.6,19.883
1956,7,19.715,20.943,20.532,18.866,17.809,19.602,21.614,22.247,22.366,25.86,20.742,19.947,22.377,21.682,17.687,21.273
1956,8,20.011,19.502,19.125,18.968,18.938,20.433,19.483,21.332,19.456,23.002,20.841,19.546,21.67,22.286,17.411,22.534
1956,9,13.077,14.043,17.186,14.132,6.915,13.37,16.511,16.32,12.364,16.821,16.135,15.406,15.056,15.613,15.911,15.892
1956,10,7.305,6.163,5.084,4.377,3.506,6.967,7.487,8.552,6.875,10.061,8.134,12.4,7.134,7.448,6.352,6.426
1956,11,-1.658,1.39,-0.931,-1.264,-2.68,0.219,-1.212,2.127,-1.735,1.28,0.806,-1.567,0.249,-0.98,-1.503,0.856
1956,12,-6.491,-5.384,-4.16,-3.557,-6.253,-4.585,-4.472,-3.712,-3.695,-3.924,-2.204,0.294,-5.786,-6.344,-3.798,-5.998
1957,1,-5.953,-4.499,-3.981,-8.563,-9.094,-5.84,-3.765,-4.226,-5.64,-6.994,-10.205,-3.791,-8.145,-4.287,-8.223,-6.872
1957,2,-3.896,-7.472,-3.726,-2.157,-5.691,-4.13,-3.272,-6.233,-5.267,-5.064,-3.684,-3.482,-0.853,-4.613,-3.035,-2.434
1957,3,-0.642,-3.734,0.063,-0.766,-6.1,-4.935,1.825,3.006,-3.821,1.244,0.264,5.246,1.692,0.146,-1.186,2.854
1957,4,3.723,3.06,4.933,5.223,1.603,5.041,7.708,6.505,5.334,7.442,3.333,10.266,6.233,4.227,4.517,6.462
1957,5,9.786,8.234,10.141,11.47,6.563,12.678,13.45,12.159,12.802,15.264,8.595,14.561,15.641,12.834,8.644,15.491
1957,6,17.453,15.522,18.483,17.769,15.033,18.348,17.546,17.288,17.568,20.333,16.894,18.047,20.99,19.115,14.083,18.258
1957,7,20.563,19.43,22.349,21.773,18.349,20.485,19.964,21.685,20.875,23.868,18.765,20.859,24.5,22.31,16.553,22.945
1957,8,17.99,21.108,20.699,19.811,19.572,21.183,21.925,21.212,20.015,23.688,20.695,19.96,22.177,23.029,15.687,19.531
1957,9,14.101,15.14,15.098,14.327,11.358,13.441,12.235,14.295,12.195,17.74,16.924,14.272,15.927,15.202,14.252,14.536
1957,10,5.278,7.896,4.95,6.253,4.341,4.304,5.66,8.01,4.551,11.107,8.411,9.973,9.592,9.02,7.136,6.863
1957,11,-1.993,-3.326,-1.421,-0.814,-6.643,0.163,0.205,3.166,1.048,1.833,3.194,3.162,-0.384,1.814,-1.527,0.055
1957,12,-7.632,-6.405,-2.519,-4.362,-9.811,-6.294,-3.422,-2.281,-2.782,-3.84,1.485,-4.399,-6.12,-7.407,-1.97,-8.079
1958,1,-9.996,-5.677,-5.742,-3.784,-7.399,-5.603,-3.152,-3.02,-2.098,-7.682,-2.057,-4.158,-7.097,-1.917,-7.165,-9.405
1958,2,-4.644,-6.972,-3.876,-1.946,-3.814,-6.597,-3.602,-2.941,0.663,-3.352,-1.03,-1.643,-2.895,-2.276,-2.123,-3.835
1958,3,-1.168,-0.945,0.131,2.122,-2.222,-1.843,0.112,4.831,0.892,1.946,2.354,2.506,-0.8,3,-3.019,2.555
1958,4,1.274,4.496,4.942,7.343,1.826,4.368,6.653,7.998,5.193,9.005,4.426,7.862,4.357,6.127,1.997,5.702
1958,5,11.036,9.537,9.557,13.154,6.686,11.371,13.584,10.559,11.671,14.529,10.804,10.444,13.261,13.891,7.203,14.924
1958,6,15.805,17.487,18.044,18.795,15.304,17.036,17.274,15.829,16.775,21.071,16.662,17.438,18.784,18.672,15.341,20.873
1958,7,20.24,22.554,21.079,19.455,20.47,17.828,21.487,20.444,19.887,25.088,19.6,20.359,20.569,26.191,16.867,24.19
1958,8,21.525,19.596,19.344,19.222,20.659,17.49,23.241,20.343,19.106,24.459,22.228,19.791,18.44,22.738,17.56,22.211
1958,9,15.568,13.112,13.643,16.265,12.611,11.419,14.168,16.248,11.522,17.37,18.974,16.498,14.655,15.981,12.478,14.321
1958,10,7.146,7.819,5.482,4.75,7.744,3.615,9.318,11.82,4.938,10.113,8.858,8.241,9.126,6.755,5.939,4.183
1958,11,0.645,-0.631,-0.818,-0.543,-4.822,-0.525,-1.799,3.747,0.604,1.269,1.791,3.234,1.179,0.735,-0.617,-0.103
1958,12,-4.928,-4.596,-3.161,-3.118,-6.586,-6.904,-2.869,-6.893,-5.546,-2.897,0.128,-2.079,-3.75,-6.282,-3.855,-7.208
1959,1,-7.97,-8.208,-5.95,-4.255,-6.823,-6.554,-4.517,-6.874,-3.266,-3.077,-1.86,-6.692,-5.582,-3.008,-1.321,-3.783
1959,2,-3.317,-5.195,-2.888,-1.549,-3.709,-5.97,-0.867,-10.228,-2.065,-0.655,0.765,0.196,-4.039,-3.412,-2.07,-1.985
1959,3,-1.592,-1.265,0.488,-0.958,-3.315,-1.106,4.346,-0.416,0.057,-0.85,3.561,7.496,0.809,0.48,0.422,3.483
1959,4,0.88,4.714,5.194,5.018,1.244,1.858,8.115,8.974,1.856,7.644,9.929,7.938,4.585,8.021,2.388,6.351
1959,5,8.055,10.453,11.073,13.058,6.752,10.115,13.583,10.004,13.247,14.482,14.426,13.631,12.578,15.083,8.467,11.83
1959,6,14.68,21.691,18.968,15.436,11.055,14.954,21.383,13.781,18.385,21.251,17.936,16.217,17.172,18.898,15.659,16.007
1959,7,20.684,22.777,20.75,18.986,17.819,18.636,22.864,21.291,18.455,24.407,23.378,18.64,20.758,23.646,17.645,21.24
1959,8,20.692,21.075,18.982,18.913,15.532,18.828,19.179,21.359,18.317,23.401,21.086,19.731,19.953,21.539,17.33,22.222
1959,9,15.454,13.122,13.951,13.723,8.816,12.66,14.388,13.537,11.619,16.22,17.397,16.466,14.763,13.345,12.424,16.21
1959,10,6.06,8.026,6.166,4.777,3.062,4.647,6.234,3.463,4.334,7.591,8.314,9.828,9.889,10.003,5.609,8.703
1959,11,-0.406,-1.602,-0.012,-5.305,-1.028,-2.567,1.349,2.519,0.631,0.076,1.555,4.791,1.058,1.516,-0.074,0.821
1959,12,-6.748,-8.506,-4.126,-7.371,-10.624,-6.834,-4.358,-5.337,-5.875,-4.154,-1.059,0.954,-4.075,-6.258,-4.612,-10.636
1960,1,-7.617,-8.907,-9.201,-4.646,-6.098,-11.089,-3.658,-5.851,-4.654,-3.708,-2.394,-3.568,-3.801,-4.999,-4.094,-10.259
1960,2,-5.184,-6.396,-5.755,-3.787,-11.668,-9.676,-3.532,-6.286,-2.803,-3.769,-2.607,1.374,-4.347,-0.948,-2.842,-7.35
1960,3,-0.544,-2.472,-2.263,-1.362,-6.933,-3.99,-0.113,0.907,2.273,-0.256,1.074,3.819,-0.279,-1.314,-2.177,-1.25
1960,4,3.175,5.331,2.999,4.505,1.71,3.011,5.96,7.455,4.734,7.276,6.423,8.354,4.539,9.439,1.692,6.463
1960,5,10.175,8.781,9.08,10.16,9.442,8.713,11.539,11,10.01,15.609,13.404,13.564,13.072,12.997,8.471,10.215
1960,6,17.572,18.247,17.805,13.827,13.464,14.463,17.931,14.038,13.542,21.082,18.273,17.375,17.751,16.331,14.868,20.479
1960,7,20.191,23.377,19.481,19.968,17.25,18.87,22.076,20.836,20.26,25.079,21.812,21.635,21.325,21.539,17.704,23.282
1960,8,21.408,20.395,18.94,20.101,16.718,19.74,18.722,20.564,19.624,22.486,22.064,18.789,19.928,22.896,15.722,23.504
1960,9,14.611,14.9,14.587,13.907,9.946,13.237,16.215,12.58,11.494,15.317,16.694,16.508,16.135,17.798,12.47,13.47
1960,10,5.061,8.204,5.513,5.298,6.505,7.53,7.043,8.553,3.724,8.731,7.745,9.906,9.294,7.744,8.768,5.319
1960,11,-0.045,-1.251,-0.576,-2.735,-0.669,-0.043,-2.058,3.683,1.026,3.389,2.112,2.531,0.76,-2.108,1.667,-0.772
1960,12,-4.929,-4.133,-5.485,-8.265,-8.438,-7.047,-2.305,-0.266,-5.675,-4.884,-5.165,-3.765,-2.715,-4.856,-0.824,-3.214
1961,1,-5.568,-6.306,-6.273,-3.109,-11.985,-8.032,-5.273,-5.631,-5.096,-3.658,-2.99,-4.644,-2.708,-6.272,-2.779,-5.933
1961,2,-3.029,-5.99,-7.714,-2.698,-3.285,-0.287,-3.261,-3.942,-5.602,-1.115,-1.052,-2.291,-2.074,-2.355,-2.544,-2.539
1961,3,-0.484,-3.108,-3.938,0.075,-1.17,-0.085,3.274,2.857,0.066,1.512,-0.269,2.306,1.672,3.253,0.208,0.37
1961,4,3.347,4.975,2.571,6.081,1.371,6.235,7.795,6.605,5.8,7.868,7.878,11.598,7.272,5.799,2.253,5.984
1961,5,9.592,12.383,9.307,11.436,7.97,11.043,11.738,11.021,8.632,15.224,11.081,14.745,11.338,12.7,9.224,10.725
1961,6,15.526,18.07,16.646,17.711,12.526,14.767,16.693,16.794,16.668,21.443,19.345,18.761,17.329,17.577,15.925,18.487
1961,7,21.814,21.779,19.306,20.187,15.482,18.029,19.066,21.667,19.497,24.571,22.818,23.756,19.815,21.305,18.561,20.668
1961,8,20.201,21.558,18.913,20.91,16.571,17.586,20.001,21.122,19.666,22.333,20.971,22.539,19.648,22.286,16.658,18.56
1961,9,15.247,13.984,14.725,13.124,9.196,8.926,13.58,15.606,12.339,18.302,16.1,16.899,13.584,10.337,12.497,12.526
1961,10,5.882,9.553,5.162,5.961,4.368,4.83,6.881,7.884,5.969,9.215,7.734,8.918,12.382,8.929,7.364,7.208
1961,11,-2.027,0.854,-1.454,-0.718,-6.635,-0.177,-2.796,-3.382,-2.325,2.664,1.667,0.079,1.668,-2.195,-2.929,0.785
1961,12,-6.099,-2.832,-6.149,-5.312,-6.741,-3.04,-2.376,-5.849,-3.478,-3.159,-0.794,-0.421,-1.851,-4.525,-3.757,-6.565
1962,1,-10.522,-7.831,-8.661,-4.368,-9.738,-9.871,-2.492,-6.802,-4.401,-2.109,0.652,-2.841,-5.848,-4.297,-2.272,-10.229
1962,2,-5.598,-4.445,-3.457,-1.758,-6.442,-2.943,1.464,-3.946,-1.665,-0.409,-0.054,-2.173,-6.05,-4.663,-0.87,-7.699
1962,3,-2.852,-0.391,-0.212,0.721,-5.914,-4.292,2.259,-0.558,1.533,1.39,3.873,6.602,0.718,-0.168,0.366,-2.13
1962,4,1.088,6.183,2.708,4.826,0.899,2.615,6.814,7.222,5.819,7.817,6.31,10.134,3.297,5.822,2.924,5.456
1962,5,7.624,13.087,10.021,10.987,9.069,11.47,12.538,11.295,11.06,15.955,10.673,15.645,11.419,15.956,11.204,13.124
1962,6,16.754,22.017,16.577,17.368,13.413,16.934,18.347,16.631,15.752,23.025,16.183,21.116,16.529,20.76,16.365,19.229
1962,7,21.599,25.287,21.357,20.942,17.068,22.021,18.454,20.85,20.086,24.198,19.742,21.166,21.636,26.878,19.227,23.474
1962,8,20.7,24.129,19.318,19.556,15.807,23.49,18.972,20.622,19.373,22.725,19.332,19.445,21.439,23.644,17.215,22.321
1962,9,15.862,14.494,12.899,12.429,9.076,12.511,13.941,15.597,13.381,16.476,16.549,14.164,16.454,13.235,10.714,16.761
1962,10,9.14,8.626,4.159,4.748,2.707,4.066,7.02,1.722,6.805,10.129,10.834,8.37,9.838,6.76,7.599,8.299
1962,11,-2.039,0.273,0.165,-0.13,-3.198,-3.432,1.879,0.076,-2.799,1,2.281,2.736,0.291,0.277,-0.666,-2.121
1962,12,-9.275,-5.837,-3.465,-2.287,-8.697,-10.839,-2.137,-7.384,-4.721,-0.614,-0.955,-4.08,-1.195,-5.579,-3.112,-2.962
1963,1,-6.754,-7.27,-5.765,-5.199,-7.998,-11.653,-3.309,-1.431,-6.791,-2.581,-3.648,1.486,-3.45,-0.564,-6.77,-2.412
1963,2,-4.264,-7.146,-3.796,-1.196,-4.197,-7.685,-0.637,-6.49,-5.367,-3.803,-1.286,6.762,-4.372,-2.727,-4.276,-0.968
1963,3,-1.339,-1.192,0.592,0.151,-0.182,-2.246,2.881,1.606,-0.524,4.363,1.064,6.415,1.071,0.838,0.129,0.658
1963,4,2.626,5.884,4.213,3.581,1.847,3.751,8.634,6.136,5.796,8.008,5.848,10.381,4.888,6.574,5.188,7.681
1963,5,9.447,11.53,10.706,10.586,5.939,9.428,12.847,10.601,10.799,13.803,10.261,13.479,11.83,11.898,8.823,15.123
1963,6,15.916,17.722,17.802,16.054,12.132,12.152,19.661,14.249,15.647,19.679,18.337,18.935,18.499,17.689,14.925,18.312
1963,7,19.939,21.335,20.646,19.686,16.644,15.673,20.327,20.658,21.807,23.936,20.741,22.317,21.612,22.303,16.411,20.855
1963,8,19.684,21.509,19.657,18.024,15.47,15.141,20.668,18.958,18.4,23.268,19.316,19.979,21.383,22.519,16.567,19.676
1963,9,14.403,10.955,15.144,9.988,7.739,13.253,14.62,14.189,13.11,15.336,17.268,16.624,17.175,17.155,14.033,13.145
1963,10,6.195,7.548,5.35,3.914,0.894,9.135,8.575,8.966,6.547,10.904,10.048,8.701,8.825,6.281,8.056,4.465
1963,11,0.573,-0.974,-0.415,-3.291,-8.265,0.037,-0.376,-2.998,2.482,1.588,3.58,0.743,1.093,-0.196,1.323,-3.123
1963,12,-6.318,-5.231,-6.153,-4.785,-6.725,-11.412,-6.699,-5.009,-4.249,-3.491,-2.731,-1.163,-1.386,-7.944,-8.45,-6.998
1964,1,-7.417,-6.416,-5.984,-5.588,-9.526,-10.238,-5.203,-4.726,-3.475,-6.248,-2.964,-2.512,-6.865,-8.152,-9.768,-7.006
1964,2,-5.345,-4.318,-2.114,-3.031,-5.743,-8.454,-2.833,-1.943,-3.849,-4.568,1.136,0.839,-3.251,-3.346,-5.168,-4.735
1964,3,-0.908,-1.044,-0.589,0.556,-0.237,-1.794,0.572,-1.328,-4.531,0.008,3.393,4.694,0.429,-0.706,-1.048,-0.538
1964,4,0.579,5.07,3.106,4.667,2.89,3.607,6.82,8.321,4.621,7.909,5.281,8.845,5.397,5.174,1.948,6.986
1964,5,9.079,13.159,10.119,10.175,6.202,8.981,13.339,11.511,10.363,13.946,11.779,12.195,12.484,11.836,7.87,10.841
1964,6,17.369,17.454,15.638,16.331,12.038,13.72,16.368,15.402,15.957,20.541,16.2,17.644,19.351,16.85,13.07,17.814
1964,7,21.325,21.024,20.232,20.199,17.059,20.563,20.941,19.714,21.472,24.561,20.142,19.992,21.746,22.02,17.529,21.173
1964,8,20.83,20.872,19.608,19.256,17.9,16.678,20.49,18.903,18.482,22.172,21.132,20.644,21.395,18.179,15.337,18.772
1964,9,15.655,18.264,13.553,13.562,8.775,11.059,13.498,15.936,12.323,15.454,15.829,14.576,14.507,14.871,10.465,14.712
1964,10,5.049,7.285,5.178,2.976,3.789,6.347,7.479,6.667,4.617,10.627,9.249,10.146,10.008,7.435,1.962,8.165
1964,11,-2.036,2.251,0.415,-1.865,-3.29,-4.84,-2.445,-2.718,-1.783,2.023,2.205,0.137,-0.291,-0.973,-1.6,-1.905
1964,12,-5.669,-3.235,-1.247,-3.182,-10.046,-8.06,-3.284,-5.673,-2.814,-1.086,-1.929,-1.55,-2.972,-4.945,-5.693,-8.055
1965,1,-9.038,-4.46,-3.869,-6.206,-8.549,-8.455,-4.717,-7.634,-3.773,-6.917,-5.286,-0.207,-6.708,-5.521,-7.256,-10.967
1965,2,-2.824,-4.457,-3.687,-2.554,-3.929,-3.881,-3.735,-3.066,-3.944,-3.422,-1.489,0.946,-3.518,-3.887,-7.088,-5.235
1965,3,-2.042,-1.412,-0.246,1.251,-0.714,-0.399,2.523,0.273,-2.7,1.948,-0.158,1.209,1.283,-4.15,-2.154,-0.058
1965,4,0.25,6.103,5.462,4.863,2.147,3.562,8.251,5.463,5.872,7.007,3.607,6.598,4.036,6.456,4.356,5.052
