month,projection,precip
1,0,-9.092185
1,1,11.634419
1,2,-13.033578
1,3,-20.462759
1,4,25.979836
1,5,-10.266326
1,6,-7.1628795
1,7,6.4733663
1,8,3.674319
1,9,23.32163
1,10,-4.15833
1,11,5.6787596
1,12,21.40141
1,13,14.305838
1,14,0.3479875
1,15,11.638195
1,16,0.14933878
1,17,16.054476
1,18,19.789495
1,19,-3.638078
1,20,16.348696
1,21,16.387691
1,22,-2.3323448
1,23,13.766874
1,24,14.342882
1,25,0.54238683
1,26,19.754238
1,27,2.5906532
1,28,14.285973
1,29,12.151985
1,30,-13.073297
1,31,1.9679464
2,0,3.972105
2,1,-9.585404
2,2,-7.975349
2,3,-6.7259417
2,4,3.9188147
2,5,14.4920635
2,6,-0.47411007
2,7,-1.3999288
2,8,-9.732266
2,9,6.777876
2,10,-16.562477
2,11,40.801872
2,12,9.994947
2,13,0.77989435
2,14,0.04250514
2,15,1.1238351
2,16,2.5554178
2,17,4.5724034
2,18,8.460823
2,19,20.823277
2,20,9.894936
2,21,5.3266096
2,22,-8.616332
2,23,-3.6474593
2,24,42.89863
2,25,8.479523
2,26,30.726858
2,27,3.5455804
2,28,7.1510158
2,29,-0.6618837
2,30,-15.195738
2,31,-1.2064266
3,0,2.7420177
3,1,-4.71989
3,2,-4.783014
3,3,-3.8225083
3,4,9.7416
3,5,-5.7204366
3,6,12.125946
3,7,3.5402675
3,8,-8.009011
3,9,10.135578
3,10,3.4389074
3,11,13.026955
3,12,12.609214
3,13,12.759863
3,14,14.22835
3,15,-17.94402
3,16,-18.039005
3,17,0.79497087
3,18,7.4926558
3,19,0.6975515
3,20,8.628956
3,21,-7.519514
3,22,1.9953113
3,23,46.06331
3,24,48.213665
3,25,15.191553
3,26,21.806293
3,27,21.41278
3,28,-8.835903
3,29,6.01933
3,30,-16.805758
3,31,24.648487
4,0,-6.4667354
4,1,-8.593781
4,2,1.7119795
4,3,6.562008
4,4,18.443874
4,5,23.195282
4,6,2.028937
4,7,-20.334383
4,8,6.6484323
4,9,-1.7675055
4,10,4.854098
4,11,3.8001285
4,12,-4.992051
4,13,24.592932
4,14,-6.2271147
4,15,11.344715
4,16,9.737368
4,17,-13.703743
4,18,-5.6090455
4,19,-19.017952
4,20,2.676064
4,21,2.162729
4,22,-4.2404847
4,23,43.816547
4,24,64.939705
4,25,33.159996
4,26,1.5343344
4,27,2.0497386
4,28,3.2114882
4,29,1.8573563
4,30,-9.885843
4,31,17.008839
5,0,-11.442066
5,1,-12.15158
5,2,17.206491
5,3,-14.146445
5,4,-29.87932
5,5,11.990209
5,6,25.895817
5,7,33.425266
5,8,-16.76892
5,9,13.138912
5,10,2.671051
5,11,10.45676
5,12,-3.6615763
5,13,20.328556
5,14,9.173813
5,15,-20.833801
5,16,29.096716
5,17,-13.628793
5,18,-11.516395
5,19,-1.4319805
5,20,-21.35777
5,21,11.419121
5,22,-22.5934
5,23,-19.900448
5,24,-1.356724
5,25,-1.33457
5,26,-5.0358253
5,27,0.045681585
5,28,-1.3624983
5,29,14.227232
5,30,-28.601923
5,31,29.126553
6,0,-19.92613
6,1,-7.944825
6,2,-20.82702
6,3,-15.371099
6,4,24.608524
6,5,-7.619684
6,6,8.864384
6,7,14.630738
6,8,-18.77602
6,9,4.1820335
6,10,-40.76591
6,11,15.652689
6,12,-0.7577621
6,13,-14.374656
6,14,-24.144072
6,15,-21.773981
6,16,-1.3795863
6,17,6.100171
6,18,-2.5768163
6,19,-8.248569
6,20,24.850979
6,21,-32.752728
6,22,-34.37666
6,23,-2.801916
6,24,-15.356
6,25,5.1239786
6,26,-6.7510457
6,27,-11.090547
6,28,-9.501173
6,29,2.0628395
6,30,-18.515884
6,31,37.869835
7,0,-17.85981
7,1,-11.7216625
7,2,-4.431888
7,3,7.835447
7,4,20.987646
7,5,-3.6390333
7,6,1.1044099
7,7,13.950329
7,8,-4.894054
7,9,4.8564835
7,10,-4.569281
7,11,-18.78129
7,12,-2.8899267
7,13,23.713688
7,14,-5.3354034
7,15,48.94918
7,16,10.49141
7,17,-23.265942
7,18,-19.064804
7,19,-9.247425
7,20,-8.163665
7,21,4.2798915
7,22,10.556544
7,23,-15.897947
7,24,11.253645
7,25,26.839014
7,26,1.8042628
7,27,-3.8551795
7,28,2.9923651
7,29,38.144577
7,30,-21.96501
7,31,-21.436188
8,0,-21.245033
8,1,3.6481023
8,2,-3.4505475
8,3,-26.826408
8,4,23.875355
8,5,5.3389096
8,6,-4.1588554
8,7,13.336572
8,8,-5.989089
8,9,8.174072
8,10,2.8551955
8,11,-2.693611
8,12,7.2406173
8,13,28.628674
8,14,18.081875
8,15,25.03403
8,16,3.5600266
8,17,-23.505363
8,18,-6.575735
8,19,-9.699923
8,20,-13.933266
8,21,5.8012767
8,22,12.339696
8,23,0.6322135
8,24,9.175085
8,25,41.032543
8,26,7.6208353
8,27,-6.3336625
8,28,16.025396
8,29,14.8993435
8,30,-13.6824045
8,31,-10.932972
9,0,-11.881869
9,1,5.0110707
9,2,-16.774963
9,3,-13.254936
9,4,12.98908
9,5,9.992943
9,6,10.015748
9,7,14.559682
9,8,-21.970854
9,9,23.994709
9,10,44.322243
9,11,-11.299547
9,12,1.0992405
9,13,-8.532051
9,14,14.019099
9,15,-6.556376
9,16,-3.3923051
9,17,-19.685524
9,18,-5.8116326
9,19,-13.541577
9,20,-35.680443
9,21,-3.4255002
9,22,-20.168976
9,23,-18.443922
9,24,-0.28407434
9,25,13.094044
9,26,20.18615
9,27,26.516468
9,28,-3.9380648
9,29,-7.6168046
9,30,-15.461676
9,31,15.216319
10,0,-31.303257
10,1,1.2281108
10,2,-21.70935
10,3,-12.255857
10,4,-4.9543595
10,5,-3.3108652
10,6,-14.035394
10,7,-7.488726
10,8,-0.5410521
10,9,1.1766353
10,10,5.253444
10,11,-4.698696
10,12,0.59882134
10,13,-13.306729
10,14,-10.466408
10,15,11.832643
10,16,0.54942936
10,17,-27.117167
10,18,-20.490976
10,19,-19.082655
10,20,-22.70955
10,21,-3.8122573
10,22,6.531319
10,23,20.276161
10,24,-1.0824103
10,25,-8.727177
10,26,-7.2356715
10,27,-18.693382
10,28,-26.30016
10,29,21.272064
10,30,-16.438364
10,31,48.304306
11,0,-11.127356
11,1,-12.624909
11,2,-11.261826
11,3,-15.429072
11,4,24.0087
11,5,-1.9418527
11,6,4.425088
11,7,-8.850567
11,8,-22.275211
11,9,-5.5555196
11,10,-13.53369
11,11,16.002531
11,12,-5.2908535
11,13,2.3084607
11,14,-2.3555238
11,15,3.4132
11,16,-10.555725
11,17,-7.3475256
11,18,-5.1715393
11,19,3.2276425
11,20,37.054443
11,21,7.2726645
11,22,6.498374
11,23,-11.609066
11,24,10.810845
11,25,6.81775
11,26,20.695988
11,27,7.588364
11,28,22.82092
11,29,0.6260409
11,30,-8.677658
11,31,34.01149
12,0,20.721256
12,1,9.009128
12,2,4.9760137
12,3,20.552788
12,4,2.7118065
12,5,33.078983
12,6,-8.907768
12,7,14.682253
12,8,-4.0690618
12,9,2.7232103
12,10,-8.963167
12,11,0.3004581
12,12,-5.3907094
12,13,6.864092
12,14,9.705687
12,15,21.298971
12,16,-12.746488
12,17,-11.178608
12,18,-14.175114
12,19,-6.7021303
12,20,6.595226
12,21,4.0540004
12,22,0.7847092
12,23,16.345383
12,24,22.397333
12,25,0.1703807
12,26,-3.4135473
12,27,3.7893016
12,28,-9.805709
12,29,4.737245
12,30,18.72074
12,31,1.9460642
