month,projection,precip
1,0,10.122626
1,1,4.990234
1,2,-0.018310193
1,3,-23.50786
1,4,20.169426
1,5,21.838692
1,6,26.003525
1,7,-6.188427
1,8,9.1082115
1,9,18.56328
1,10,-0.18472983
1,11,5.233182
1,12,21.537462
1,13,35.88073
1,14,7.6110744
1,15,-13.531696
1,16,2.5386386
1,17,-8.421903
1,18,33.735504
1,19,25.325722
1,20,48.635075
1,21,4.4283357
1,22,9.961938
1,23,-24.68937
1,24,-7.470796
1,25,-11.545086
1,26,56.620026
1,27,25.235172
1,28,32.370804
1,29,1.4908333
1,30,5.845909
1,31,12.854838
2,0,6.7621036
2,1,4.913161
2,2,-1.8628421
2,3,-18.459436
2,4,16.047073
2,5,11.177741
2,6,19.403038
2,7,-10.903956
2,8,18.560472
2,9,-5.5322204
2,10,16.450033
2,11,22.676006
2,12,-17.892187
2,13,5.0413675
2,14,11.054759
2,15,-0.9546788
2,16,11.139913
2,17,-3.4096744
2,18,2.0626729
2,19,30.616852
2,20,20.441647
2,21,-32.32225
2,22,-9.243969
2,23,-28.96917
2,24,11.478327
2,25,-18.055285
2,26,8.485127
2,27,16.600277
2,28,27.533377
2,29,10.820911
2,30,-12.2277355
2,31,21.941448
3,0,-6.7014413
3,1,39.715576
3,2,-18.101444
3,3,4.331722
3,4,-9.822221
3,5,-19.6644
3,6,20.429638
3,7,5.845446
3,8,-6.983333
3,9,30.004505
3,10,-0.47011262
3,11,14.044535
3,12,30.176884
3,13,11.564478
3,14,30.064032
3,15,10.918439
3,16,-11.397062
3,17,-15.33315
3,18,10.399851
3,19,-3.8438532
3,20,7.383164
3,21,-1.8705696
3,22,15.65787
3,23,29.579119
3,24,54.393364
3,25,6.7255497
3,26,3.4196398
3,27,9.1037445
3,28,1.1229774
3,29,-4.537018
3,30,-4.651886
3,31,17.294237
4,0,-5.8762608
4,1,-30.660904
4,2,-4.947175
4,3,8.064613
4,4,30.746126
4,5,5.3459897
4,6,1.0798601
4,7,-5.92056
4,8,-11.488867
4,9,10.396181
4,10,-5.4004884
4,11,42.18972
4,12,9.820875
4,13,-6.927065
4,14,1.34424
4,15,21.361273
4,16,4.7001224
4,17,-16.602293
4,18,-7.9987607
4,19,-30.974186
4,20,-12.343165
4,21,-20.567091
4,22,-7.9423614
4,23,31.686613
4,24,7.136681
4,25,15.419497
4,26,-14.918857
4,27,9.770957
4,28,-15.83687
4,29,-12.494133
4,30,-7.34059
4,31,60.168423
5,0,-34.065937
5,1,30.789566
5,2,-3.249381
5,3,-24.116982
5,4,-23.78601
5,5,-4.0944943
5,6,-30.837324
5,7,-36.17345
5,8,-36.59169
5,9,22.059492
5,10,-37.592163
5,11,1.5306858
5,12,-6.221023
5,13,-20.258423
5,14,-14.835832
5,15,-20.608871
5,16,2.235355
5,17,-11.89577
5,18,1.131476
5,19,-29.554144
5,20,-24.607977
5,21,-38.909286
5,22,-27.675306
5,23,-23.740202
5,24,-35.173336
5,25,25.942862
5,26,-27.622355
5,27,-2.1274571
5,28,-20.936783
5,29,-9.090106
5,30,-36.876114
5,31,23.14406
6,0,-28.672028
6,1,1.7423828
6,2,-24.939716
6,3,-5.962684
6,4,13.702968
6,5,-14.362936
6,6,7.6169715
6,7,-8.928018
6,8,-29.401884
6,9,2.187533
6,10,-33.044426
6,11,5.610696
6,12,-15.54887
6,13,-34.96991
6,14,32.642845
6,15,11.629832
6,16,-31.120687
6,17,-12.111236
6,18,6.5338893
6,19,6.456855
6,20,26.562456
6,21,-45.16576
6,22,-59.28862
6,23,50.377304
6,24,9.466408
6,25,17.077452
6,26,9.2901745
6,27,12.238499
6,28,-14.395146
6,29,35.98266
6,30,-40.397823
6,31,-23.545395
7,0,5.7964015
7,1,-1.6604481
7,2,-12.786083
7,3,-5.6729984
7,4,36.790577
7,5,-0.35232487
7,6,17.895853
7,7,31.115648
7,8,5.0078783
7,9,-1.0293423
7,10,-6.0497165
7,11,-5.1461153
7,12,-9.875474
7,13,14.558005
7,14,6.7819014
7,15,48.46606
7,16,1.466132
7,17,-12.289822
7,18,-16.774267
7,19,5.073834
7,20,6.676094
7,21,5.4885406
7,22,-18.895298
7,23,4.3812256
7,24,19.60339
7,25,18.363335
7,26,-4.8612576
7,27,-21.56725
7,28,-11.145139
7,29,21.601318
7,30,-12.347959
7,31,-31.120268
8,0,11.863008
8,1,13.106012
8,2,-12.390602
8,3,-18.963112
8,4,25.450554
8,5,3.0009007
8,6,-25.264402
8,7,2.2729928
8,8,-6.4670258
8,9,10.205652
8,10,40.53033
8,11,-10.812752
8,12,15.975562
8,13,0.35482472
8,14,12.511579
8,15,34.64131
8,16,-20.021782
8,17,-12.243568
8,18,-5.9457364
8,19,-13.3132715
8,20,-4.620536
