month,projection,precip
9,28,-10.871027
9,29,-3.0422313
9,30,1.879509
9,31,13.825432
10,0,-40.76968
10,1,11.451575
10,2,-25.706953
10,3,-12.895166
10,4,-27.453152
10,5,-5.819805
10,6,-21.764715
10,7,5.432322
10,8,15.8291
10,9,13.985729
10,10,21.73873
10,11,4.639291
10,12,35.44236
10,13,-19.774555
10,14,-3.8811293
10,15,11.371338
10,16,48.631718
10,17,10.109328
10,18,-23.216295
10,19,-24.950686
10,20,-29.994383
10,21,-6.071909
10,22,7.3365636
10,23,36.165066
10,24,10.413109
10,25,-5.115748
10,26,-13.772574
10,27,-5.5719333
10,28,-28.074228
10,29,31.029123
10,30,-18.739826
10,31,19.223072
11,0,-11.044974
11,1,-14.009927
11,2,-4.4966125
11,3,-13.3112545
11,4,-6.006228
11,5,-0.5859192
11,6,-4.9743757
11,7,-10.369442
11,8,-20.79861
11,9,-12.123824
11,10,-23.381437
11,11,43.35456
11,12,-13.041583
11,13,32.569828
11,14,-0.5513887
11,15,7.6570616
11,16,-24.332394
11,17,-16.030989
11,18,-5.943869
11,19,-11.115403
11,20,57.453243
11,21,27.175257
11,22,-11.8212
11,23,-12.034259
11,24,12.016647
11,25,-13.84362
11,26,42.5538
11,27,27.244738
11,28,1.1485497
11,29,-4.5405684
11,30,3.8979623
11,31,32.640663
12,0,-6.207271
12,1,-18.901297
12,2,-6.9833584
12,3,6.5154715
12,4,8.403078
12,5,32.222893
12,6,9.99872
12,7,5.6238966
12,8,-17.314255
12,9,-5.282061
12,10,-21.082615
12,11,14.477248
12,12,-2.9887855
12,13,6.3243814
12,14,8.841763
12,15,12.769265
12,16,-7.360008
12,17,-14.263543
12,18,-15.454157
12,19,15.07428
12,20,16.35857
12,21,7.6154037
12,22,-18.294157
12,23,-3.0893934
12,24,2.68712
12,25,-3.341258
12,26,-5.4925265
12,27,19.248371
12,28,-0.82484865
12,29,-10.491122
12,30,3.8158898
12,31,8.842901
